mandature_id,institution,mandature,mandature_start_date,mandature_end_date,wikidata_qid,person_id,last_name,first_name,birth_date,death_date,department,group,mandat_start_date,mandat_end_date,mandat_duration,sycomore_id,senat_id,wikidata_qid.1
gouv_de_freycinet_4,gouvernement,Gouvernement de Freycinet IV,1890-03-18,1892-02-20,#REF!,de freycinet_1828-11-14,de Freycinet,Charles,1828-11-14,1923-05-14,Président du Conseil des ministres,,,,,,de_saulces_de_freycinet_louis1713r3,Q317957
gouv_dupuy_4,gouvernement,Gouvernement Dupuy IV,1898-11-01,1899-02-18,#REF!,de freycinet_1828-11-14,de Freycinet,Charles,1828-11-14,1923-05-14,Ministre de la Guerre,,,,,,de_saulces_de_freycinet_louis1713r3,Q317957
gouv_dupuy_5,gouvernement,Gouvernement Dupuy V,1899-02-18,1899-06-12,#REF!,de freycinet_1828-11-14,de Freycinet,Charles,1828-11-14,1923-05-14,Ministre de la Guerre,,,,,,de_saulces_de_freycinet_louis1713r3,Q317957
gouv_floquet,gouvernement,Gouvernement Floquet,1888-04-03,1889-02-14,#REF!,de freycinet_1828-11-14,de Freycinet,Charles,1828-11-14,1923-05-14,Ministre de la Guerre,,,,,,de_saulces_de_freycinet_louis1713r3,Q317957
gouv_loubet,gouvernement,Gouvernement Loubet,1892-02-27,1892-11-28,#REF!,de freycinet_1828-11-14,de Freycinet,Charles,1828-11-14,1923-05-14,Ministre de la Guerre,,,,,,de_saulces_de_freycinet_louis1713r3,Q317957
gouv_ribot_1,gouvernement,Gouvernement Ribot I,1892-12-06,1893-01-11,#REF!,de freycinet_1828-11-14,de Freycinet,Charles,1828-11-14,1923-05-14,Ministre de la Guerre,,,,,,de_saulces_de_freycinet_louis1713r3,Q317957
gouv_tirard_2,gouvernement,Gouvernement Tirard II,1889-02-23,1890-03-14,#REF!,de freycinet_1828-11-14,de Freycinet,Charles,1828-11-14,1923-05-14,Ministre de la Guerre,,,,,,de_saulces_de_freycinet_louis1713r3,Q317957
senat_1876,senat,Élections sénatoriales de 1876,1876-01-27,,#REF!,de freycinet_1828-11-14,de Freycinet,Charles,1828-11-14,1923-05-14,Seine,,1876-01-30,1882-01-07,2169.0,,de_saulces_de_freycinet_louis1713r3,Q317957
senat_1882,senat,Élections sénatoriales de 1882,1882-01-08,,#REF!,de freycinet_1828-11-14,de Freycinet,Charles,1828-11-14,1923-05-14,Seine,,1882-01-08,1891-01-03,3282.0,,de_saulces_de_freycinet_louis1713r3,Q317957
senat_1891,senat,Élections sénatoriales de 1891,1891-01-04,,#REF!,de freycinet_1828-11-14,de Freycinet,Charles,1828-11-14,1923-05-14,Seine,,1891-01-04,1900-01-28,3310.0,,de_saulces_de_freycinet_louis1713r3,Q317957
senat_1900,senat,Élections sénatoriales de 1900,1900-01-29,,#REF!,de freycinet_1828-11-14,de Freycinet,Charles,1828-11-14,1923-05-14,Seine,,1900-01-29,1909-01-02,3261.0,,de_saulces_de_freycinet_louis1713r3,Q317957
senat_1909,senat,Élections sénatoriales de 1909,1909-01-03,,#REF!,de freycinet_1828-11-14,de Freycinet,Charles,1828-11-14,1923-05-14,Seine,,1909-01-03,1945-10-21,13440.0,,de_saulces_de_freycinet_louis1713r3,Q317957
gouv_floquet,gouvernement,Gouvernement Floquet,1888-04-03,1889-02-14,#REF!,ferrouillat_1820-05-04,Ferrouillat,Joannis,1820-05-04,1903-03-24,Ministre de la Justice,,,,,,ferrouillat_jean_baptiste1735r3,Q3179696
senat_1876,senat,Élections sénatoriales de 1876,1876-01-27,,#REF!,ferrouillat_1820-05-04,Ferrouillat,Joannis,1820-05-04,1903-03-24,Var,,1876-01-30,1882-01-07,2169.0,,ferrouillat_jean_baptiste1735r3,Q3179696
senat_1882,senat,Élections sénatoriales de 1882,1882-01-08,,#REF!,ferrouillat_1820-05-04,Ferrouillat,Joannis,1820-05-04,1903-03-24,Var,,1882-01-08,1945-10-21,23296.0,,ferrouillat_jean_baptiste1735r3,Q3179696
chambre_10,chambre,Xe législature de la Troisième République,1910-06-01,1914-05-31,#REF!,marietton_1860-08-27,Marietton,Joannès,1860-08-27,1914-05-27,Rhône,Parti socialiste,1910-05-08,1914-05-31,1484.0,5000,,Q3179709
chambre_11,chambre,XIe législature de la Troisième République,1914-06-01,1919-12-07,#REF!,marietton_1860-08-27,Marietton,Joannès,1860-08-27,1914-05-27,Rhône,Parti socialiste,1914-05-10,1914-05-27,17.0,5000,,Q3179709
chambre_9,chambre,IXe législature de la Troisième République,1906-06-01,1910-05-31,#REF!,marietton_1860-08-27,Marietton,Joannès,1860-08-27,1914-05-27,Rhône,Socialistes unifiés,1906-05-20,1910-05-31,1472.0,5000,,Q3179709
chambre_14,chambre,XIVe législature de la Troisième République,1928-06-01,1932-05-31,#REF!,ravanat_1882-12-01,Ravanat,Joannès,1882-12-01,1958-03-14,Isère,Parti socialiste,1928-04-29,1932-05-31,1493.0,6619,,Q3179710
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,ravanat_1882-12-01,Ravanat,Joannès,1882-12-01,1958-03-14,Isère,Parti socialiste,1932-05-01,1936-05-31,1491.0,6619,,Q3179710
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,ravanat_1882-12-01,Ravanat,Joannès,1882-12-01,1958-03-14,Isère,Socialiste,1936-04-26,1942-05-31,2226.0,6619,,Q3179710
senat_1876,senat,Élections sénatoriales de 1876,1876-01-27,,#REF!,de ladmirault_1808-02-17,de LADMIRAULT,Louis,1808-02-17,1898-02-01,Vienne,,1876-01-30,1882-01-07,2169.0,,de_ladmirault_louis1763r3,Q318038
senat_1882,senat,Élections sénatoriales de 1882,1882-01-08,,#REF!,de ladmirault_1808-02-17,de LADMIRAULT,Louis,1808-02-17,1898-02-01,Vienne,,1882-01-08,1945-10-21,23296.0,,de_ladmirault_louis1763r3,Q318038
senat_1876,senat,Élections sénatoriales de 1876,1876-01-27,,#REF!,fayolle_1815-02-16,FAYOLLE,Joseph,1815-02-16,1885-08-30,Creuse,,1876-01-30,1885-01-24,3282.0,,fayolle_joseph0598r3,Q3184230
senat_1885,senat,Élections sénatoriales de 1885,1885-01-25,,#REF!,fayolle_1815-02-16,FAYOLLE,Joseph,1815-02-16,1885-08-30,Creuse,,1885-01-25,1945-10-21,22183.0,,fayolle_joseph0598r3,Q3184230
chambre_10,chambre,Xe législature de la Troisième République,1910-06-01,1914-05-31,#REF!,boisserin_1852-06-08,Boisserin,Joseph-Gaston Pourquery de,1852-06-08,1920-08-10,Vaucluse,Républicains radicaux-socialistes,1910-05-08,1914-05-31,1484.0,6457,,Q3184280
chambre_5,chambre,Ve législature de la Troisième République,1889-11-12,1893-10-14,#REF!,boisserin_1852-06-08,Boisserin,Joseph-Gaston Pourquery de,1852-06-08,1920-08-10,Vaucluse,,1889-10-06,1893-10-14,1469.0,6457,,Q3184280
chambre_6,chambre,VIe législature de la Troisième République,1893-10-15,1898-05-31,#REF!,boisserin_1852-06-08,Boisserin,Joseph-Gaston Pourquery de,1852-06-08,1920-08-10,Vaucluse,,1893-08-20,1898-05-31,1745.0,6457,,Q3184280
chambre_7,chambre,VIIe législature de la Troisième République,1898-06-01,1902-05-31,#REF!,boisserin_1852-06-08,Boisserin,Joseph-Gaston Pourquery de,1852-06-08,1920-08-10,Vaucluse,,1898-05-22,1902-05-31,1469.0,6457,,Q3184280
gouv_leygues,gouvernement,Gouvernement Leygues,1920-09-24,1921-01-07,#REF!,ricard_1880-09-03,Ricard,Joseph-Honoré,1880-09-03,1948-12-12,Ministre de l'Agriculture,,,,,,,Q3184306
gouv_millerand_1,gouvernement,Gouvernement Millerand I,1920-01-20,1920-02-18,#REF!,ricard_1880-09-03,Ricard,Joseph-Honoré,1880-09-03,1948-12-12,Ministre de l’Agriculture,,,,,,,Q3184306
gouv_millerand_2,gouvernement,Gouvernement Millerand II,1920-02-18,1920-09-23,#REF!,ricard_1880-09-03,Ricard,Joseph-Honoré,1880-09-03,1948-12-12,Ministre de l’Agriculture,,,,,,,Q3184306
chambre_4,chambre,IVe législature de la Troisième République,1885-11-10,1889-11-11,#REF!,luppé_1837-09-07,Luppé,"Joseph, Louis de",1837-09-07,1912-11-03,Basses-Pyrénées,Union des Droites,1885-10-04,1889-10-14,1471.0,7998,,Q3184329
chambre_4,chambre,IVe législature de la Troisième République,1885-11-10,1889-11-11,#REF!,boucher_1829-09-23,Boucher,"Joseph, Marie",1829-09-23,1907-03-28,Finistère,Union des Droites,1885-10-04,1889-10-14,1471.0,1009,,Q3184343
chambre_5,chambre,Ve législature de la Troisième République,1889-11-12,1893-10-14,#REF!,boucher_1829-09-23,Boucher,"Joseph, Marie",1829-09-23,1907-03-28,Finistère,Union des Droites,1889-09-22,1893-10-14,1483.0,1009,,Q3184343
senat_1929,senat,Élections sénatoriales de 1929,1929-10-20,,#REF!,rambaud_1879-12-05,RAMBAUD,Joseph,1879-12-05,1944-10-02,Ariège,,1930-01-14,1939-01-09,3282.0,,rambaud_joseph0190r3,Q3184402
senat_1938,senat,Élections sénatoriales de 1938,1938-10-23,,#REF!,rambaud_1879-12-05,RAMBAUD,Joseph,1879-12-05,1944-10-02,Ariège,,1939-01-10,1945-10-21,2476.0,,rambaud_joseph0190r3,Q3184402
chambre_3,chambre,IIIe législature de la Troisième République,1881-10-28,1885-11-09,#REF!,guéguen_1832-11-04,Guéguen,"Joseph, René",1832-11-04,1891-05-04,Finistère,,1881-08-21,1885-11-09,1541.0,3618,,Q3184417
chambre_5,chambre,Ve législature de la Troisième République,1889-11-12,1893-10-14,#REF!,guéguen_1832-11-04,Guéguen,"Joseph, René",1832-11-04,1891-05-04,Finistère,,1889-09-22,1891-05-04,589.0,3618,,Q3184417
chambre_5,chambre,Ve législature de la Troisième République,1889-11-12,1893-10-14,#REF!,hovelacque_1843-11-14,Hovelacque,Abel,1843-11-14,1896-02-22,Seine,,1889-10-06,1893-10-14,1469.0,3879,,Q318444
chambre_6,chambre,VIe législature de la Troisième République,1893-10-15,1898-05-31,#REF!,hovelacque_1843-11-14,Hovelacque,Abel,1843-11-14,1896-02-22,Seine,ZZZ,1893-08-20,1894-10-23,429.0,3879,,Q318444
senat_1938,senat,Élections sénatoriales de 1938,1938-10-23,,#REF!,antier_1868-05-31,ANTIER,Joseph,1868-05-31,1943-09-22,Haute-Loire,,1938-10-23,1941-12-31,1165.0,,antier_joseph0515r3,Q3184503
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,archer_1883-02-15,Archer,"François, Joseph",1883-02-15,1957-03-20,Haute-Loire,,1935-06-23,1936-05-31,343.0,182,,Q3184531
senat_1888,senat,Élections sénatoriales de 1888,1888-01-05,,#REF!,astor_1824-06-27,ASTOR,Joseph,1824-06-27,1901-04-20,Finistère,,1890-04-13,1894-01-06,1364.0,,astor_joseph0814r3,Q3184539
senat_1894,senat,Élections sénatoriales de 1894,1894-01-07,,#REF!,astor_1824-06-27,ASTOR,Joseph,1824-06-27,1901-04-20,Finistère,,1894-01-07,1945-10-21,18914.0,,astor_joseph0814r3,Q3184539
chambre_12,chambre,XIIe législature de la Troisième République,1919-12-08,1924-05-31,#REF!,barthélemy_1874-07-09,Barthélemy,Joseph,1874-07-09,1945-05-14,Gers,Action républicaine et sociale,1919-11-16,1924-05-31,1658.0,448,,Q3184567
chambre_13,chambre,XIIIe législature de la Troisième République,1924-06-01,1928-05-31,#REF!,barthélemy_1874-07-09,Barthélemy,Joseph,1874-07-09,1945-05-14,Gers,Gauche républicaine démocratique,1924-05-11,1928-05-31,1481.0,448,,Q3184567
chambre_14,chambre,XIVe législature de la Troisième République,1928-06-01,1932-05-31,#REF!,basset_1889-07-21,Basset,Joseph,1889-07-21,1959-12-11,Haute-Vienne,Républicain socialiste,1928-04-29,1932-05-31,1493.0,464,,Q3184568
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,bastide_1876-08-29,Bastide,"Joseph, Etienne, Jacques, Pierre",1876-08-29,1957-01-06,Aveyron,Fédération républicaine de France,1936-04-26,1942-05-31,2226.0,475,,Q3184572
senat_1935,senat,Élections sénatoriales de 1935,1935-10-20,,#REF!,blanc_1863-06-19,BLANC,Joseph,1863-06-19,1941-01-08,Haute-Savoie,,1936-10-25,1941-12-31,1893.0,,blanc_joseph1316r3,Q3184615
chambre_14,chambre,XIVe législature de la Troisième République,1928-06-01,1932-05-31,#REF!,boissin_1869-01-15,Boissin,"René, Joseph, Casimir",1869-01-15,1947-04-19,Ardèche,Union républicaine démocratique,1930-05-04,1932-05-31,758.0,912,,Q3184625
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,boissin_1869-01-15,Boissin,"René, Joseph, Casimir",1869-01-15,1947-04-19,Ardèche,Fédération républicaine,1932-05-01,1936-05-31,1491.0,912,,Q3184625
senat_1924,senat,Élections sénatoriales de 1924,1924-01-06,,#REF!,bonnet de paillerets_1867-09-11,BONNET de PAILLERETS,Marie,1867-09-11,1930-01-29,Lozère,,1924-05-11,1928-09-15,1588.0,953,bonnet_de_paillerets_marie0861r3,Q3184631
senat_1927,senat,Élections sénatoriales de 1927,1927-01-09,,#REF!,bonnet de paillerets_1867-09-11,BONNET de PAILLERETS,Marie,1867-09-11,1930-01-29,Lozère,,1928-09-16,1930-01-30,501.0,953,bonnet_de_paillerets_marie0861r3,Q3184631
chambre_12,chambre,XIIe législature de la Troisième République,1919-12-08,1924-05-31,#REF!,bonnet de paillerets_1867-09-11,BONNET de PAILLERETS,Marie,1867-09-11,1930-01-29,Lozère,Entente républicaine démocratique,1919-11-16,1924-05-31,1658.0,953,bonnet_de_paillerets_marie0861r3,Q3184631
chambre_13,chambre,XIIIe législature de la Troisième République,1924-06-01,1928-05-31,#REF!,bonnet de paillerets_1867-09-11,BONNET de PAILLERETS,Marie,1867-09-11,1930-01-29,Lozère,Union républicaine démocratique,1924-05-11,1928-05-31,1481.0,953,bonnet_de_paillerets_marie0861r3,Q3184631
chambre_4,chambre,IVe législature de la Troisième République,1885-11-10,1889-11-11,#REF!,frescheville_1823-02-23,Frescheville,"Joseph, Anatole Bosquillon de",1823-02-23,1911-02-18,Nord,Union des Droites,1885-10-04,1889-10-14,1471.0,3149,,Q3184637
chambre_5,chambre,Ve législature de la Troisième République,1889-11-12,1893-10-14,#REF!,frescheville_1823-02-23,Frescheville,"Joseph, Anatole Bosquillon de",1823-02-23,1911-02-18,Nord,Union des Droites,1889-09-22,1893-10-14,1483.0,3149,,Q3184637
chambre_14,chambre,XIVe législature de la Troisième République,1928-06-01,1932-05-31,#REF!,boüessé_1891-07-16,Boüessé,"Joseph, Jules, Adolphe",1891-07-16,1980-05-15,Mayenne,Parti républicain socialiste et socialiste français,1928-04-29,1932-05-31,1493.0,1027,,Q3184657
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,boüessé_1891-07-16,Boüessé,"Joseph, Jules, Adolphe",1891-07-16,1980-05-15,Mayenne,Parti socialiste français,1932-05-08,1936-05-31,1484.0,1027,,Q3184657
chambre_10,chambre,Xe législature de la Troisième République,1910-06-01,1914-05-31,#REF!,brenier_1876-04-23,Brenier,Joseph,1876-04-23,1943-12-30,Isère,Parti socialiste,1910-05-08,1914-05-31,1484.0,1192,brenier_joseph1199r3,Q3184661
chambre_11,chambre,XIe législature de la Troisième République,1914-06-01,1919-12-07,#REF!,brenier_1876-04-23,Brenier,Joseph,1876-04-23,1943-12-30,Isère,Parti socialiste,1914-05-10,1919-12-07,2037.0,1192,brenier_joseph1199r3,Q3184661
senat_1924,senat,Élections sénatoriales de 1924,1924-01-06,,#REF!,brenier_1876-04-23,Brenier,Joseph,1876-04-23,1943-12-30,Isère,,1924-01-06,1933-01-09,3291.0,1192,brenier_joseph1199r3,Q3184661
senat_1876,senat,Élections sénatoriales de 1876,1876-01-27,,#REF!,brunet_1829-03-04,BRUNET,Joseph,1829-03-04,1891-01-06,Corrèze,,1876-01-30,1885-01-24,3282.0,,brunet_joseph0460r3,Q3184674
senat_1912,senat,Élections sénatoriales de 1912,1912-01-07,,#REF!,butterlin_1845-01-31,BUTTERLIN,Joseph,1845-01-31,1932-09-22,Doubs,,1912-01-07,1921-01-08,3289.0,,butterlin_joseph0683r3,Q3184682
senat_1885,senat,Élections sénatoriales de 1885,1885-01-25,,#REF!,cabanes_1831-10-13,CABANES,Joseph,1831-10-13,1891-01-19,Cantal,,1885-01-25,1891-01-19,2185.0,,cabanes_joseph0359r3,Q3184689
chambre_13,chambre,XIIIe législature de la Troisième République,1924-06-01,1928-05-31,#REF!,cadic_1886-09-05,Cadic,"Joseph, Marie, Augustin",1886-09-05,1971-05-07,Morbihan,Union républicaine démocratique,1924-05-11,1928-05-31,1481.0,1350,,Q3184693
chambre_14,chambre,XIVe législature de la Troisième République,1928-06-01,1932-05-31,#REF!,cadic_1886-09-05,Cadic,"Joseph, Marie, Augustin",1886-09-05,1971-05-07,Morbihan,Union républicaine démocratique,1928-04-29,1932-05-31,1493.0,1350,,Q3184693
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,cadic_1886-09-05,Cadic,"Joseph, Marie, Augustin",1886-09-05,1971-05-07,Morbihan,Non inscrit,1936-04-26,1942-05-31,2226.0,1350,,Q3184693
chambre_3,chambre,IIIe législature de la Troisième République,1881-10-28,1885-11-09,#REF!,chantemille_1827-04-23,Chantemille,Joseph,1827-04-23,1909-05-28,Allier,,1881-08-21,1885-02-28,1287.0,1645,chantemille_joseph0047r3,Q3184731
senat_1885,senat,Élections sénatoriales de 1885,1885-01-25,,#REF!,chantemille_1827-04-23,Chantemille,Joseph,1827-04-23,1909-05-28,Allier,,1885-01-25,1894-01-06,3268.0,1645,chantemille_joseph0047r3,Q3184731
senat_1894,senat,Élections sénatoriales de 1894,1894-01-07,,#REF!,chantemille_1827-04-23,Chantemille,Joseph,1827-04-23,1909-05-28,Allier,,1894-01-07,1945-10-21,18914.0,1645,chantemille_joseph0047r3,Q3184731
senat_1897,senat,Élections sénatoriales de 1897,1897-01-03,,#REF!,chaumié_1849-03-17,Chaumié,Joseph,1849-03-17,1919-07-19,Lot-et-Garonne,,1897-01-03,1906-01-06,3289.0,,chaumie_joseph0747r3,Q3184755
senat_1906,senat,Élections sénatoriales de 1906,1906-01-07,,#REF!,chaumié_1849-03-17,Chaumié,Joseph,1849-03-17,1919-07-19,Lot-et-Garonne,,1906-01-07,1945-10-21,14532.0,,chaumie_joseph0747r3,Q3184755
gouv_combes,gouvernement,Gouvernement Combes,1902-06-07,1905-01-18,#REF!,chaumié_1849-03-17,Chaumié,Joseph,1849-03-17,1919-07-19,Ministre de l'Instruction publique et des Beaux-Arts,,,,,,chaumie_joseph0747r3,Q3184755
gouv_rouvier_2,gouvernement,Gouvernement Rouvier II,1905-01-24,1906-02-18,#REF!,chaumié_1849-03-17,Chaumié,Joseph,1849-03-17,1919-07-19,Ministre de la Justice,,,,,,chaumie_joseph0747r3,Q3184755
gouv_rouvier_3,gouvernement,Gouvernement Rouvier III,1906-02-18,1906-03-07,#REF!,chaumié_1849-03-17,Chaumié,Joseph,1849-03-17,1919-07-19,Ministre de la Justice,,,,,,chaumie_joseph0747r3,Q3184755
chambre_4,chambre,IVe législature de la Troisième République,1885-11-10,1889-11-11,#REF!,chevillon_1849-03-21,Chevillon,"Joseph, Marie, Eugène",1849-03-21,1910-04-29,Bouches-du-Rhône,Gauche radicale,1885-10-18,1889-10-14,1457.0,1783,,Q3184756
chambre_6,chambre,VIe législature de la Troisième République,1893-10-15,1898-05-31,#REF!,chevillon_1849-03-21,Chevillon,"Joseph, Marie, Eugène",1849-03-21,1910-04-29,Bouches-du-Rhône,Gauche radicale,1893-09-03,1898-05-31,1731.0,1783,,Q3184756
chambre_7,chambre,VIIe législature de la Troisième République,1898-06-01,1902-05-31,#REF!,chevillon_1849-03-21,Chevillon,"Joseph, Marie, Eugène",1849-03-21,1910-04-29,Bouches-du-Rhône,Gauche radicale,1898-05-22,1902-05-31,1469.0,1783,,Q3184756
chambre_10,chambre,Xe législature de la Troisième République,1910-06-01,1914-05-31,#REF!,claussat_1874-10-12,Claussat,Joseph,1874-10-12,1925-11-09,Puy-de-Dôme,Parti socialiste,1911-06-18,1914-05-31,1078.0,1839,,Q3184763
chambre_11,chambre,XIe législature de la Troisième République,1914-06-01,1919-12-07,#REF!,claussat_1874-10-12,Claussat,Joseph,1874-10-12,1925-11-09,Puy-de-Dôme,Parti socialiste,1914-04-26,1919-12-07,2051.0,1839,,Q3184763
chambre_12,chambre,XIIe législature de la Troisième République,1919-12-08,1924-05-31,#REF!,claussat_1874-10-12,Claussat,Joseph,1874-10-12,1925-11-09,Puy-de-Dôme,Parti socialiste,1919-11-16,1924-05-31,1658.0,1839,,Q3184763
chambre_13,chambre,XIIIe législature de la Troisième République,1924-06-01,1928-05-31,#REF!,claussat_1874-10-12,Claussat,Joseph,1874-10-12,1925-11-09,Puy-de-Dôme,Parti socialiste,1924-05-11,1925-11-09,547.0,1839,,Q3184763
chambre_12,chambre,XIIe législature de la Troisième République,1919-12-08,1924-05-31,#REF!,coucoureux_1879-10-18,Coucoureux,Joseph,1879-10-18,1964-09-13,Aveyron,Entente républicaine démocratique,1919-11-16,1924-05-31,1658.0,2003,coucoureux_joseph0296r3,Q3184791
chambre_13,chambre,XIIIe législature de la Troisième République,1924-06-01,1928-05-31,#REF!,coucoureux_1879-10-18,Coucoureux,Joseph,1879-10-18,1964-09-13,Aveyron,Union républicaine démocratique,1924-05-11,1928-05-31,1481.0,2003,coucoureux_joseph0296r3,Q3184791
senat_1929,senat,Élections sénatoriales de 1929,1929-10-20,,#REF!,coucoureux_1879-10-18,Coucoureux,Joseph,1879-10-18,1964-09-13,Aveyron,,1930-01-14,1939-01-09,3282.0,2003,coucoureux_joseph0296r3,Q3184791
senat_1938,senat,Élections sénatoriales de 1938,1938-10-23,,#REF!,coucoureux_1879-10-18,Coucoureux,Joseph,1879-10-18,1964-09-13,Aveyron,,1939-01-10,1945-10-21,2476.0,2003,coucoureux_joseph0296r3,Q3184791
chambre_8,chambre,VIIIe législature de la Troisième République,1902-06-01,1906-05-31,#REF!,couderc_1852-06-02,Couderc,Joseph,1852-06-02,1917-09-04,Haute-Garonne,Radical-socialiste,1905-12-31,1906-05-31,151.0,2006,,Q3184792
chambre_9,chambre,IXe législature de la Troisième République,1906-06-01,1910-05-31,#REF!,couderc_1852-06-02,Couderc,Joseph,1852-06-02,1917-09-04,Haute-Garonne,Gauche radicale-socialiste,1906-05-20,1910-05-31,1472.0,2006,,Q3184792
chambre_12,chambre,XIIe législature de la Troisième République,1919-12-08,1924-05-31,#REF!,courtier_1874-03-24,Courtier,Marie-Joseph,1874-03-24,1940-02-02,Haute-Marne,Républicains de gauche,1919-11-16,1924-01-30,1536.0,2035,courtier_joseph0875r3,Q3184795
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,courtier_1874-03-24,Courtier,Marie-Joseph,1874-03-24,1940-02-02,Haute-Marne,Républicains de gauche,1934-03-11,1936-05-31,812.0,2035,courtier_joseph0875r3,Q3184795
