nom,prenom,role,from_date,to_date,birth_date,death_date,sycomore_id,url
Lareppe,Pierre,Ardennes Groupe Communiste,10 novembre 1946,4 juillet 1951,10 octobre 1897,10 décembre 1972,4355,https://www2.assemblee-nationale.fr/sycomore/fiche/4355
Lareppe,Pierre,Ardennes Groupe Communiste,2 janvier 1956,8 décembre 1958,10 octobre 1897,10 décembre 1972,4355,https://www2.assemblee-nationale.fr/sycomore/fiche/4355
Larère,"Charles, Joseph",Côtes-du-Nord Groupe Union des Droites,4 octobre 1885,14 octobre 1889,27 avril 1829,15 septembre 1916,4356,https://www2.assemblee-nationale.fr/sycomore/fiche/4356
Largier,Edmond,Ardèche Groupe Gauche radicale,29 avril 1928,31 mai 1932,1 juin 1873,26 septembre 1953,4357,https://www2.assemblee-nationale.fr/sycomore/fiche/4357
Larguier,Aimé,Gard Groupe Socialiste,3 mai 1936,20 mars 1938,22 septembre 1895,20 mars 1938,4358,https://www2.assemblee-nationale.fr/sycomore/fiche/4358
Laroche,Ernest,Puy-de-Dôme Groupe Parti socialiste,29 avril 1928,31 mai 1932,4 octobre 1887,8 décembre 1962,4361,https://www2.assemblee-nationale.fr/sycomore/fiche/4361
Laroche,Ernest,Puy-de-Dôme Groupe Socialiste,26 avril 1936,31 mai 1942,4 octobre 1887,8 décembre 1962,4361,https://www2.assemblee-nationale.fr/sycomore/fiche/4361
Laroche,Hippolyte,Sarthe Groupe Gauche radicale,6 mai 1906,31 mai 1910,26 janvier 1848,14 septembre 1914,4362,https://www2.assemblee-nationale.fr/sycomore/fiche/4362
Laroche,Hippolyte,Sarthe Groupe Gauche radicale,24 avril 1910,31 mai 1914,26 janvier 1848,14 septembre 1914,4362,https://www2.assemblee-nationale.fr/sycomore/fiche/4362
Laroche,Hippolyte,Sarthe Groupe Gauche radicale,26 avril 1914,14 septembre 1914,26 janvier 1848,14 septembre 1914,4362,https://www2.assemblee-nationale.fr/sycomore/fiche/4362
Laroche-Joubert,Edgard,Charente Groupe Union conservatrice,14 septembre 1884,14 octobre 1885,12 septembre 1843,14 novembre 1913,4363,https://www2.assemblee-nationale.fr/sycomore/fiche/4363
Laroche-Joubert,Edgard,Charente Groupe Union conservatrice,4 octobre 1885,14 octobre 1889,12 septembre 1843,14 novembre 1913,4363,https://www2.assemblee-nationale.fr/sycomore/fiche/4363
Laroche-Joubert,Edgard,Charente,22 septembre 1889,14 octobre 1893,12 septembre 1843,14 novembre 1913,4363,https://www2.assemblee-nationale.fr/sycomore/fiche/4363
Laroche-Joubert,Edgard,Charente,20 août 1893,31 mai 1898,12 septembre 1843,14 novembre 1913,4363,https://www2.assemblee-nationale.fr/sycomore/fiche/4363
Laroche-Joubert,Edgard,Charente,8 mai 1898,31 mai 1902,12 septembre 1843,14 novembre 1913,4363,https://www2.assemblee-nationale.fr/sycomore/fiche/4363
Laroche-Joubert,Edgard,Charente,11 mai 1902,31 mai 1906,12 septembre 1843,14 novembre 1913,4363,https://www2.assemblee-nationale.fr/sycomore/fiche/4363
Laroche-Joubert,Edmond,Charente Groupe Union républicaine démocratique,11 mai 1924,31 mai 1928,9 janvier 1879,14 octobre 1958,4364,https://www2.assemblee-nationale.fr/sycomore/fiche/4364
Laroze,"Alfred, Jean-Baptiste, Louis",Gironde Groupe Union républicaine,4 septembre 1881,14 octobre 1885,5 avril 1834,18 mai 1913,4365,https://www2.assemblee-nationale.fr/sycomore/fiche/4365
Laroze,"Alfred, Jean-Baptiste, Louis",Gironde Groupe Union républicaine,18 octobre 1885,14 octobre 1889,5 avril 1834,18 mai 1913,4365,https://www2.assemblee-nationale.fr/sycomore/fiche/4365
Laroze,Léon,Gironde Groupe Union républicaine,18 octobre 1885,14 octobre 1889,21 janvier 1835,23 décembre 1912,4366,https://www2.assemblee-nationale.fr/sycomore/fiche/4366
Laroze,Pierre,Gironde Groupe Républicains progressistes,20 août 1893,31 mai 1898,25 mai 1861,13 février 1943,4367,https://www2.assemblee-nationale.fr/sycomore/fiche/4367
Laroze,Pierre,Gironde Groupe Républicains progressistes,8 mai 1898,31 mai 1902,25 mai 1861,13 février 1943,4367,https://www2.assemblee-nationale.fr/sycomore/fiche/4367
Larquier,Fernand,Charente-Inférieure Groupe Union démocratique,7 septembre 1902,31 mai 1906,6 août 1863,3 février 1947,4368,https://www2.assemblee-nationale.fr/sycomore/fiche/4368
Larquier,Fernand,Charente-Inférieure Groupe Gauche radicale,6 mai 1906,31 mai 1910,6 août 1863,3 février 1947,4368,https://www2.assemblee-nationale.fr/sycomore/fiche/4368
Larquier,Fernand,Charente-Inférieure Groupe Gauche radicale,8 mai 1910,31 mai 1914,6 août 1863,3 février 1947,4368,https://www2.assemblee-nationale.fr/sycomore/fiche/4368
Lasbaysses,Jules,Ariège Groupe Gauche radicale,14 octobre 1877,14 octobre 1881,12 février 1831,11 février 1893,4374,https://www2.assemblee-nationale.fr/sycomore/fiche/4374
Lasbaysses,Jules,Ariège Groupe Gauche radicale,21 août 1881,14 octobre 1885,12 février 1831,11 février 1893,4374,https://www2.assemblee-nationale.fr/sycomore/fiche/4374
Lasbaysses,Jules,Ariège Groupe Gauche radicale,18 octobre 1885,14 octobre 1889,12 février 1831,11 février 1893,4374,https://www2.assemblee-nationale.fr/sycomore/fiche/4374
Lasbaysses,Jules,Ariège Groupe Gauche radicale,22 septembre 1889,11 février 1893,12 février 1831,11 février 1893,4374,https://www2.assemblee-nationale.fr/sycomore/fiche/4374
Lascombes,Antoine,Cantal Groupe Union républicaine,4 octobre 1885,14 octobre 1889,13 juillet 1840,28 juin 1905,4376,https://www2.assemblee-nationale.fr/sycomore/fiche/4376
Lascombes,Antoine,Cantal,22 septembre 1889,14 octobre 1893,13 juillet 1840,28 juin 1905,4376,https://www2.assemblee-nationale.fr/sycomore/fiche/4376
Lascombes,Antoine,Cantal,20 août 1893,31 mai 1898,13 juillet 1840,28 juin 1905,4376,https://www2.assemblee-nationale.fr/sycomore/fiche/4376
Lasies,Joseph,Gers,22 mai 1898,31 mai 1902,21 février 1862,23 février 1927,4377,https://www2.assemblee-nationale.fr/sycomore/fiche/4377
Lasies,Joseph,Gers Groupe Non inscrit,27 avril 1902,31 mai 1906,21 février 1862,23 février 1927,4377,https://www2.assemblee-nationale.fr/sycomore/fiche/4377
Lasies,Joseph,Gers Groupe Républicains nationalistes,6 mai 1906,31 mai 1910,21 février 1862,23 février 1927,4377,https://www2.assemblee-nationale.fr/sycomore/fiche/4377
Lasies,Joseph,Seine Groupe Non inscrit,26 avril 1914,7 décembre 1919,21 février 1862,23 février 1927,4377,https://www2.assemblee-nationale.fr/sycomore/fiche/4377
Lassalle,Elysée,Ardennes Groupe Socialistes parlementaires,8 mai 1898,31 mai 1902,22 novembre 1856,21 avril 1930,4379,https://www2.assemblee-nationale.fr/sycomore/fiche/4379
Lassalle,Elysée,Ardennes Groupe Socialistes parlementaires,11 mai 1902,31 mai 1906,22 novembre 1856,21 avril 1930,4379,https://www2.assemblee-nationale.fr/sycomore/fiche/4379
Lassalle,Elysée,Ardennes Groupe Socialistes unifiés,6 mai 1906,31 mai 1910,22 novembre 1856,21 avril 1930,4379,https://www2.assemblee-nationale.fr/sycomore/fiche/4379
Barrois,"Théodore, Charles",Nord,8 mai 1898,31 mai 1902,10 février 1857,9 juin 1920,438,https://www2.assemblee-nationale.fr/sycomore/fiche/438
Barrois,"Théodore, Charles",Nord,27 avril 1902,31 mai 1906,10 février 1857,9 juin 1920,438,https://www2.assemblee-nationale.fr/sycomore/fiche/438
Lassalle,Jean-Robert,Landes Groupe Radical et radical-socialiste,11 mai 1924,31 mai 1928,2 juin 1882,14 mai 1940,4380,https://www2.assemblee-nationale.fr/sycomore/fiche/4380
Lassalle,Jean-Robert,Landes Groupe Républicain radical et radical-socialiste,22 avril 1928,31 mai 1932,2 juin 1882,14 mai 1940,4380,https://www2.assemblee-nationale.fr/sycomore/fiche/4380
Lassalle,Jean-Robert,Landes Groupe Républicain radical et radical-socialiste,1 mai 1932,31 mai 1936,2 juin 1882,14 mai 1940,4380,https://www2.assemblee-nationale.fr/sycomore/fiche/4380
Lassalle,Jean-Robert,Landes Groupe Républicain radical et radical-socialiste,3 mai 1936,14 mai 1940,2 juin 1882,14 mai 1940,4380,https://www2.assemblee-nationale.fr/sycomore/fiche/4380
Lasserre,Georges (Pierre dit),Gironde Groupe Parti socialiste de France,8 mai 1932,31 mai 1936,10 novembre 1878,11 mai 1961,4382,https://www2.assemblee-nationale.fr/sycomore/fiche/4382
Lasserre,Joseph,Tarn-et-Garonne,20 février 1876,25 juin 1877,23 mai 1836,28 décembre 1889,4383,https://www2.assemblee-nationale.fr/sycomore/fiche/4383
Lasserre,Joseph,Tarn-et-Garonne,14 octobre 1877,14 octobre 1881,23 mai 1836,28 décembre 1889,4383,https://www2.assemblee-nationale.fr/sycomore/fiche/4383
Lasserre,Joseph,Tarn-et-Garonne,21 août 1881,14 octobre 1885,23 mai 1836,28 décembre 1889,4383,https://www2.assemblee-nationale.fr/sycomore/fiche/4383
Lasserre,Joseph,Tarn-et-Garonne,20 décembre 1885,14 octobre 1889,23 mai 1836,28 décembre 1889,4383,https://www2.assemblee-nationale.fr/sycomore/fiche/4383
Lasserre,Joseph,Tarn-et-Garonne,22 septembre 1889,28 décembre 1889,23 mai 1836,28 décembre 1889,4383,https://www2.assemblee-nationale.fr/sycomore/fiche/4383
Lasserre,Maurice,Tarn-et-Garonne,1 janvier 1890,14 octobre 1893,6 novembre 1862,11 novembre 1933,4384,https://www2.assemblee-nationale.fr/sycomore/fiche/4384
Lasserre,Maurice,Tarn-et-Garonne,20 août 1893,31 mai 1898,6 novembre 1862,11 novembre 1933,4384,https://www2.assemblee-nationale.fr/sycomore/fiche/4384
Lasserre,Maurice,Tarn-et-Garonne,8 mai 1898,31 mai 1902,6 novembre 1862,11 novembre 1933,4384,https://www2.assemblee-nationale.fr/sycomore/fiche/4384
Saillant,Charles de Lasteyrie du,Corrèze Groupe Entente républicaine démocratique,16 novembre 1919,31 mai 1924,27 août 1877,28 juin 1936,4386,https://www2.assemblee-nationale.fr/sycomore/fiche/4386
Saillant,Charles de Lasteyrie du,Seine Groupe Union républicaine démocratique,29 avril 1928,31 mai 1932,27 août 1877,28 juin 1936,4386,https://www2.assemblee-nationale.fr/sycomore/fiche/4386
Saillant,Charles de Lasteyrie du,Seine Groupe Fédération républicaine,1 mai 1932,31 mai 1936,27 août 1877,28 juin 1936,4386,https://www2.assemblee-nationale.fr/sycomore/fiche/4386
Saillant,Charles de Lasteyrie du,Seine Groupe Fédération républicaine de France,26 avril 1936,28 juin 1936,27 août 1877,28 juin 1936,4386,https://www2.assemblee-nationale.fr/sycomore/fiche/4386
Saillant,"Robert, Charles de Lasteyrie du",Corrèze,17 décembre 1893,31 mai 1898,15 novembre 1849,29 janvier 1921,4387,https://www2.assemblee-nationale.fr/sycomore/fiche/4387
Lastours,Elie Dor de,Tarn Groupe Entente républicaine démocratique,16 novembre 1919,31 mai 1924,12 août 1874,18 novembre 1932,4388,https://www2.assemblee-nationale.fr/sycomore/fiche/4388
Lauche,Jacques,Seine Groupe Parti socialiste,8 mai 1910,31 mai 1914,27 septembre 1872,9 décembre 1920,4392,https://www2.assemblee-nationale.fr/sycomore/fiche/4392
Lauche,Jacques,Seine Groupe Parti socialiste,10 mai 1914,7 décembre 1919,27 septembre 1872,9 décembre 1920,4392,https://www2.assemblee-nationale.fr/sycomore/fiche/4392
Lauche,Jacques,Seine Groupe Non inscrit,16 novembre 1919,10 novembre 1920,27 septembre 1872,9 décembre 1920,4392,https://www2.assemblee-nationale.fr/sycomore/fiche/4392
Laudier,Henri,Cher Groupe Parti socialiste,16 novembre 1919,31 mai 1924,20 février 1878,11 octobre 1943,4393,https://www2.assemblee-nationale.fr/sycomore/fiche/4393
Laumond,Jean-Baptiste,Corrèze Groupe Républicain radical et radical-socialiste,29 avril 1928,31 mai 1932,22 août 1865,18 novembre 1957,4396,https://www2.assemblee-nationale.fr/sycomore/fiche/4396
Laumond,Jean-Baptiste,Corrèze Groupe Républicain radical et radical-socialiste,8 mai 1932,31 mai 1936,22 août 1865,18 novembre 1957,4396,https://www2.assemblee-nationale.fr/sycomore/fiche/4396
Launay,Adolphe de,Aube Groupe Union républicaine démocratique,11 mai 1924,16 mars 1927,27 mai 1854,16 mars 1927,4399,https://www2.assemblee-nationale.fr/sycomore/fiche/4399
d'Agoult,"Hector, Hugues, Alphonse, Marie",Sénégal Groupe Républicains progressistes,8 mai 1898,31 mai 1902,9 mai 1860,25 août 1915,44,https://www2.assemblee-nationale.fr/sycomore/fiche/44
Laur,Francis,Loire Groupe Républicain progressiste,18 octobre 1885,14 octobre 1889,5 septembre 1844,26 mai 1934,4400,https://www2.assemblee-nationale.fr/sycomore/fiche/4400
Laur,Francis,Seine,6 octobre 1889,17 décembre 1889,5 septembre 1844,26 mai 1934,4400,https://www2.assemblee-nationale.fr/sycomore/fiche/4400
Laur,Francis,Seine,16 février 1890,14 octobre 1893,5 septembre 1844,26 mai 1934,4400,https://www2.assemblee-nationale.fr/sycomore/fiche/4400
Barthe,Edouard,Hérault Groupe Parti socialiste,24 avril 1910,31 mai 1914,26 mai 1882,25 juillet 1949,442,https://www2.assemblee-nationale.fr/sycomore/fiche/442
Barthe,Edouard,Hérault Groupe Parti socialiste,26 avril 1914,7 décembre 1919,26 mai 1882,25 juillet 1949,442,https://www2.assemblee-nationale.fr/sycomore/fiche/442
Barthe,Edouard,Hérault Groupe Parti socialiste,16 novembre 1919,31 mai 1924,26 mai 1882,25 juillet 1949,442,https://www2.assemblee-nationale.fr/sycomore/fiche/442
Barthe,Edouard,Hérault Groupe Parti socialiste,11 mai 1924,31 mai 1928,26 mai 1882,25 juillet 1949,442,https://www2.assemblee-nationale.fr/sycomore/fiche/442
Barthe,Edouard,Hérault Groupe Parti socialiste,22 avril 1928,31 mai 1932,26 mai 1882,25 juillet 1949,442,https://www2.assemblee-nationale.fr/sycomore/fiche/442
Barthe,Edouard,Hérault Groupe Parti socialiste de France,1 mai 1932,31 mai 1936,26 mai 1882,25 juillet 1949,442,https://www2.assemblee-nationale.fr/sycomore/fiche/442
Barthe,Edouard,Hérault Groupe Union socialiste et républicaine,26 avril 1936,31 mai 1942,26 mai 1882,25 juillet 1949,442,https://www2.assemblee-nationale.fr/sycomore/fiche/442
Barthe,"Marcel, Jean",Basses-Pyrénées Groupe Cavaignac,4 juin 1848,26 mai 1849,15 janvier 1813,16 février 1900,444,https://www2.assemblee-nationale.fr/sycomore/fiche/444
Barthe,"Marcel, Jean",Basses-Pyrénées Groupe Centre gauche,8 février 1871,7 mars 1876,15 janvier 1813,16 février 1900,444,https://www2.assemblee-nationale.fr/sycomore/fiche/444
Barthe,"Marcel, Jean",Basses-Pyrénées Groupe Centre gauche,20 février 1876,25 juin 1877,15 janvier 1813,16 février 1900,444,https://www2.assemblee-nationale.fr/sycomore/fiche/444
Barthe,"Marcel, Jean",Basses-Pyrénées Groupe Centre gauche,7 juillet 1878,14 octobre 1881,15 janvier 1813,16 février 1900,444,https://www2.assemblee-nationale.fr/sycomore/fiche/444
Barthe,"Marcel, Jean",Basses-Pyrénées Groupe Centre gauche,4 septembre 1881,19 janvier 1882,15 janvier 1813,16 février 1900,444,https://www2.assemblee-nationale.fr/sycomore/fiche/444
Barthélemy,"Georges, Eugène, Germain",Seine Groupe Parti socialiste,8 mai 1932,31 mai 1936,15 juin 1897,10 juillet 1944,446,https://www2.assemblee-nationale.fr/sycomore/fiche/446
Barthélemy,"Georges, Eugène, Germain",Seine Groupe Socialiste,3 mai 1936,31 mai 1942,15 juin 1897,10 juillet 1944,446,https://www2.assemblee-nationale.fr/sycomore/fiche/446
Barthélemy,Georges,Pas-de-Calais Groupe Parti socialiste,16 novembre 1919,31 mai 1924,1 novembre 1882,3 mai 1933,447,https://www2.assemblee-nationale.fr/sycomore/fiche/447
Barthélemy,Joseph,Gers Groupe Action républicaine et sociale,16 novembre 1919,31 mai 1924,9 juillet 1874,14 mai 1945,448,https://www2.assemblee-nationale.fr/sycomore/fiche/448
Barthélemy,Joseph,Gers Groupe Gauche républicaine démocratique,11 mai 1924,31 mai 1928,9 juillet 1874,14 mai 1945,448,https://www2.assemblee-nationale.fr/sycomore/fiche/448
Aguillon,Maurice,Vienne Groupe Républicain radical et radical-socialiste,18 juin 1939,31 mai 1942,17 mai 1897,15 mars 1945,45,https://www2.assemblee-nationale.fr/sycomore/fiche/45
Bartholoni,René,Haute-Savoie Groupe Entente républicaine démocratique,16 novembre 1919,31 mai 1924,22 juin 1881,8 février 1928,450,https://www2.assemblee-nationale.fr/sycomore/fiche/450
Barthou,Louis,Basses-Pyrénées,22 septembre 1889,14 octobre 1893,23 août 1862,9 octobre 1934,451,https://www2.assemblee-nationale.fr/sycomore/fiche/451
Barthou,Louis,Basses-Pyrénées,20 août 1893,31 mai 1898,23 août 1862,9 octobre 1934,451,https://www2.assemblee-nationale.fr/sycomore/fiche/451
Barthou,Louis,Basses-Pyrénées,8 mai 1898,31 mai 1902,23 août 1862,9 octobre 1934,451,https://www2.assemblee-nationale.fr/sycomore/fiche/451
Barthou,Louis,Basses-Pyrénées Groupe Union démocratique,27 avril 1902,31 mai 1906,23 août 1862,9 octobre 1934,451,https://www2.assemblee-nationale.fr/sycomore/fiche/451
Barthou,Louis,Basses-Pyrénées Groupe Union démocratique,6 mai 1906,31 mai 1910,23 août 1862,9 octobre 1934,451,https://www2.assemblee-nationale.fr/sycomore/fiche/451
Barthou,Louis,Basses-Pyrénées Groupe Gauche radicale,24 avril 1910,31 mai 1914,23 août 1862,9 octobre 1934,451,https://www2.assemblee-nationale.fr/sycomore/fiche/451
Barthou,Louis,Basses-Pyrénées Groupe Républicains de gauche,26 avril 1914,7 décembre 1919,23 août 1862,9 octobre 1934,451,https://www2.assemblee-nationale.fr/sycomore/fiche/451
Barthou,Louis,Basses-Pyrénées Groupe Gauche républicaine démocratique,16 novembre 1919,24 octobre 1922,23 août 1862,9 octobre 1934,451,https://www2.assemblee-nationale.fr/sycomore/fiche/451
Bartissol,Edmond,Pyrénées-Orientales Groupe Républicains modérés,6 octobre 1889,14 octobre 1893,20 décembre 1841,16 août 1916,452,https://www2.assemblee-nationale.fr/sycomore/fiche/452
Bartissol,Edmond,Aude Groupe Républicains modérés,22 mai 1898,5 décembre 1898,20 décembre 1841,16 août 1916,452,https://www2.assemblee-nationale.fr/sycomore/fiche/452
Bartissol,Edmond,Pyrénées-Orientales Groupe Républicains progressistes,27 avril 1902,31 mai 1906,20 décembre 1841,16 août 1916,452,https://www2.assemblee-nationale.fr/sycomore/fiche/452
Bartissol,Edmond,Pyrénées-Orientales Groupe Républicains progressistes,6 mai 1906,31 mai 1910,20 décembre 1841,16 août 1916,452,https://www2.assemblee-nationale.fr/sycomore/fiche/452
Bartolini,"Jean, Baptiste",Var Groupe Communiste,30 juin 1935,31 mai 1936,10 mai 1899,1 février 1977,453,https://www2.assemblee-nationale.fr/sycomore/fiche/453
Bartolini,"Jean, Baptiste",Var Groupe Communiste,3 mai 1936,21 janvier 1940,10 mai 1899,1 février 1977,453,https://www2.assemblee-nationale.fr/sycomore/fiche/453
Bartolini,"Jean, Baptiste",Var Groupe Communiste,21 octobre 1945,10 juin 1946,10 mai 1899,1 février 1977,453,https://www2.assemblee-nationale.fr/sycomore/fiche/453
Bartolini,"Jean, Baptiste",Var Groupe Communiste,2 juin 1946,27 novembre 1946,10 mai 1899,1 février 1977,453,https://www2.assemblee-nationale.fr/sycomore/fiche/453
Bartolini,"Jean, Baptiste",Var Groupe Communiste,10 novembre 1946,4 juillet 1951,10 mai 1899,1 février 1977,453,https://www2.assemblee-nationale.fr/sycomore/fiche/453
Bartolini,"Jean, Baptiste",Var Groupe Communiste,17 juin 1951,1 décembre 1955,10 mai 1899,1 février 1977,453,https://www2.assemblee-nationale.fr/sycomore/fiche/453
Bartolini,"Jean, Baptiste",Var Groupe Communiste,2 janvier 1956,8 décembre 1958,10 mai 1899,1 février 1977,453,https://www2.assemblee-nationale.fr/sycomore/fiche/453
Bascou,"Olivier, Eugène, Jules, Gustave",Gers,3 septembre 1893,31 mai 1898,9 février 1865,2 octobre 1940,461,https://www2.assemblee-nationale.fr/sycomore/fiche/461
Bascou,"Olivier, Eugène, Jules, Gustave",Gers Groupe Gauche radicale,29 avril 1928,31 mai 1932,9 février 1865,2 octobre 1940,461,https://www2.assemblee-nationale.fr/sycomore/fiche/461
Basly,"Emile, Joseph",Pas-de-Calais,4 octobre 1885,14 octobre 1889,29 mars 1854,11 février 1928,462,https://www2.assemblee-nationale.fr/sycomore/fiche/462
