nom,prenom,role,from_date,to_date,birth_date,death_date,sycomore_id,url
Ducroz,Albert,Haute-Savoie Groupe Union républicaine,20 février 1876,25 juin 1877,21 mai 1820,21 juin 1891,2661,https://www2.assemblee-nationale.fr/sycomore/fiche/2661
Ducroz,Albert,Haute-Savoie Groupe Union républicaine,14 octobre 1877,14 octobre 1881,21 mai 1820,21 juin 1891,2661,https://www2.assemblee-nationale.fr/sycomore/fiche/2661
Ducroz,Albert,Haute-Savoie Groupe Union républicaine,21 août 1881,14 octobre 1885,21 mai 1820,21 juin 1891,2661,https://www2.assemblee-nationale.fr/sycomore/fiche/2661
Ducroz,Albert,Haute-Savoie Groupe Union républicaine,4 octobre 1885,14 octobre 1889,21 mai 1820,21 juin 1891,2661,https://www2.assemblee-nationale.fr/sycomore/fiche/2661
Ducroz,Albert,Haute-Savoie Groupe Union républicaine,22 septembre 1889,21 juin 1891,21 mai 1820,21 juin 1891,2661,https://www2.assemblee-nationale.fr/sycomore/fiche/2661
Dudouyt,Pierre,Manche Groupe Union républicaine,6 novembre 1904,31 mai 1906,24 octobre 1851,27 septembre 1936,2662,https://www2.assemblee-nationale.fr/sycomore/fiche/2662
Dudouyt,Pierre,Manche Groupe Union républicaine,6 mai 1906,31 mai 1910,24 octobre 1851,27 septembre 1936,2662,https://www2.assemblee-nationale.fr/sycomore/fiche/2662
Duez,"Armand, Victor, Eugène, Henri, Lucien, Marie, Joseph",Loire-Inférieure Groupe Non inscrit,1 mai 1932,31 mai 1936,18 août 1872,13 août 1943,2663,https://www2.assemblee-nationale.fr/sycomore/fiche/2663
Dufaure,Amédée,Seine-et-Oise,22 septembre 1889,14 octobre 1893,27 novembre 1851,12 juin 1915,2665,https://www2.assemblee-nationale.fr/sycomore/fiche/2665
Dufaure,Gabriel,Charente-Inférieure Groupe Action libérale,3 septembre 1893,31 mai 1898,17 août 1846,1 avril 1914,2666,https://www2.assemblee-nationale.fr/sycomore/fiche/2666
Duffau,"Jean, François, Sigismond",Lot-et-Garonne Groupe Gauche radicale,8 mai 1910,31 mai 1914,24 février 1853,24 mai 1939,2668,https://www2.assemblee-nationale.fr/sycomore/fiche/2668
Augé,"Justin, Auguste",Hérault Groupe Radical-socialiste,14 mars 1897,31 mai 1898,31 mars 1850,2 janvier 1925,267,https://www2.assemblee-nationale.fr/sycomore/fiche/267
Augé,"Justin, Auguste",Hérault Groupe Radical-socialiste,22 mai 1898,31 mai 1902,31 mars 1850,2 janvier 1925,267,https://www2.assemblee-nationale.fr/sycomore/fiche/267
Augé,"Justin, Auguste",Hérault Groupe Radical-socialiste,11 mai 1902,31 mai 1906,31 mars 1850,2 janvier 1925,267,https://www2.assemblee-nationale.fr/sycomore/fiche/267
Augé,"Justin, Auguste",Hérault Groupe Gauche radicale-socialiste,20 mai 1906,31 mai 1910,31 mars 1850,2 janvier 1925,267,https://www2.assemblee-nationale.fr/sycomore/fiche/267
Dufour,"Eugène, Florentin",Isère Groupe Radical-socialiste,22 mai 1898,31 mai 1902,30 mars 1844,18 juillet 1925,2674,https://www2.assemblee-nationale.fr/sycomore/fiche/2674
Dufour,Jacques,Indre Groupe Socialiste,8 mai 1898,31 mai 1902,2 janvier 1850,27 avril 1913,2675,https://www2.assemblee-nationale.fr/sycomore/fiche/2675
Dufour,Jacques,Indre Groupe Socialistes indépendants,11 mai 1902,31 mai 1906,2 janvier 1850,27 avril 1913,2675,https://www2.assemblee-nationale.fr/sycomore/fiche/2675
Dufour,Jacques,Indre Groupe Socialistes unifiés,20 mai 1906,31 mai 1910,2 janvier 1850,27 avril 1913,2675,https://www2.assemblee-nationale.fr/sycomore/fiche/2675
Dufour,Jacques,Indre Groupe Parti socialiste,8 mai 1910,27 avril 1913,2 janvier 1850,27 avril 1913,2675,https://www2.assemblee-nationale.fr/sycomore/fiche/2675
Dufour,"Paul, Guillaume",Indre Groupe Appel au peuple,20 février 1876 au 25 juin 1877 Département Indre Groupe Appel,peuple,23 février 1846,17 août 1902,2676,https://www2.assemblee-nationale.fr/sycomore/fiche/2676
Dufour,"Paul, Guillaume",Indre Groupe Union des Droites,4 octobre 1885,14 octobre 1889,23 février 1846,17 août 1902,2676,https://www2.assemblee-nationale.fr/sycomore/fiche/2676
Dufrèche,Alexandre,Gers Groupe Républicains radicaux-socialistes,8 mai 1910,31 mai 1914,13 janvier 1864,4 juin 1919,2678,https://www2.assemblee-nationale.fr/sycomore/fiche/2678
Dufrèche,Alexandre,Gers Groupe Parti républicain radical et radical socialiste,26 avril 1914,4 juin 1919,13 janvier 1864,4 juin 1919,2678,https://www2.assemblee-nationale.fr/sycomore/fiche/2678
Fauconnerie,"Henri, Joseph Dugué de la",Orne Groupe Extrême-droite,23 mai 1869,4 septembre 1870,11 mai 1835,26 août 1914,2681,https://www2.assemblee-nationale.fr/sycomore/fiche/2681
Fauconnerie,"Henri, Joseph Dugué de la",Orne Groupe Appel au peuple,20 février 1876 au 25 juin 1877 Département Orne Groupe Appel,peuple,11 mai 1835,26 août 1914,2681,https://www2.assemblee-nationale.fr/sycomore/fiche/2681
Fauconnerie,"Henri, Joseph Dugué de la",Orne Groupe Appel au peuple,14 octobre 1877 au 24 janvier 1881 Département Orne Groupe Appel,peuple,11 mai 1835,26 août 1914,2681,https://www2.assemblee-nationale.fr/sycomore/fiche/2681
Fauconnerie,"Henri, Joseph Dugué de la",Orne Groupe Union des Droites,18 octobre 1885,14 octobre 1889,11 mai 1835,26 août 1914,2681,https://www2.assemblee-nationale.fr/sycomore/fiche/2681
Fauconnerie,"Henri, Joseph Dugué de la",Orne Groupe Union des Droites,22 septembre 1889,14 octobre 1893,11 mai 1835,26 août 1914,2681,https://www2.assemblee-nationale.fr/sycomore/fiche/2681
Dugueyt,"Paul, Marie, Joseph",Isère Groupe Entente républicaine démocratique,16 novembre 1919,31 mai 1924,17 septembre 1877,4 avril 1943,2682,https://www2.assemblee-nationale.fr/sycomore/fiche/2682
Dujardin-Beaumetz,"Henri, Charles, Etienne",Aude,22 septembre 1889,14 octobre 1893,29 décembre 1852,27 septembre 1913,2685,https://www2.assemblee-nationale.fr/sycomore/fiche/2685
Dujardin-Beaumetz,"Henri, Charles, Etienne",Aude,20 août 1893,31 mai 1898,29 décembre 1852,27 septembre 1913,2685,https://www2.assemblee-nationale.fr/sycomore/fiche/2685
Dujardin-Beaumetz,"Henri, Charles, Etienne",Aude,8 mai 1898,31 mai 1902,29 décembre 1852,27 septembre 1913,2685,https://www2.assemblee-nationale.fr/sycomore/fiche/2685
Dujardin-Beaumetz,"Henri, Charles, Etienne",Aude Groupe Gauche radicale,27 avril 1902,31 mai 1906,29 décembre 1852,27 septembre 1913,2685,https://www2.assemblee-nationale.fr/sycomore/fiche/2685
Dujardin-Beaumetz,"Henri, Charles, Etienne",Aude Groupe Gauche radicale,6 mai 1906,31 mai 1910,29 décembre 1852,27 septembre 1913,2685,https://www2.assemblee-nationale.fr/sycomore/fiche/2685
Dujardin-Beaumetz,"Henri, Charles, Etienne",Aude Groupe Gauche radicale,24 avril 1910,19 janvier 1912,29 décembre 1852,27 septembre 1913,2685,https://www2.assemblee-nationale.fr/sycomore/fiche/2685
Dulau,Constant,Landes,22 novembre 1891,14 octobre 1893,26 juillet 1857,25 avril 1911,2686,https://www2.assemblee-nationale.fr/sycomore/fiche/2686
Dulau,Constant,Landes,20 août 1893,31 mai 1898,26 juillet 1857,25 avril 1911,2686,https://www2.assemblee-nationale.fr/sycomore/fiche/2686
Dulau,Constant,Landes,8 mai 1898,31 mai 1902,26 juillet 1857,25 avril 1911,2686,https://www2.assemblee-nationale.fr/sycomore/fiche/2686
Dulau,Constant,Landes Groupe Gauche démocratique,27 avril 1902,31 mai 1906,26 juillet 1857,25 avril 1911,2686,https://www2.assemblee-nationale.fr/sycomore/fiche/2686
Dulau,Constant,Landes Groupe Progressiste,20 mai 1906,31 mai 1910,26 juillet 1857,25 avril 1911,2686,https://www2.assemblee-nationale.fr/sycomore/fiche/2686
Dulau,Constant,Landes Groupe Gauche démocratique,24 avril 1910,25 avril 1911,26 juillet 1857,25 avril 1911,2686,https://www2.assemblee-nationale.fr/sycomore/fiche/2686
Dumaine,"Paul, Charles, Eugène",Haute-Marne Groupe Union républicaine démocratique,29 avril 1928,31 mai 1932,22 juin 1877,16 mars 1950,2687,https://www2.assemblee-nationale.fr/sycomore/fiche/2687
Dumas,"Alexandre, Gilbert",Allier,6 octobre 1889,14 octobre 1893,7 août 1852,27 octobre 1941,2688,https://www2.assemblee-nationale.fr/sycomore/fiche/2688
Dumas,"Charles, Antoine",Allier Groupe Parti socialiste,8 mai 1910,31 mai 1914,21 juillet 1883,4 mai 1955,2689,https://www2.assemblee-nationale.fr/sycomore/fiche/2689
Dumas,"Emile, Jean",Cher Groupe Parti socialiste,8 mai 1910,31 mai 1914,18 novembre 1873,15 mai 1932,2690,https://www2.assemblee-nationale.fr/sycomore/fiche/2690
Dumas,"Emile, Jean",Cher Groupe Parti socialiste,26 avril 1914,7 décembre 1919,18 novembre 1873,15 mai 1932,2690,https://www2.assemblee-nationale.fr/sycomore/fiche/2690
Dumas,"Julien, Pierre, Paul",Ariège,3 septembre 1893,31 mai 1898,1 octobre 1857,,2692,https://www2.assemblee-nationale.fr/sycomore/fiche/2692
Dumas,"Julien, Pierre, Paul",Ariège,8 mai 1898,31 mai 1902,1 octobre 1857,,2692,https://www2.assemblee-nationale.fr/sycomore/fiche/2692
Dumat,"Louis, Marie, Edouard",Seine Groupe Union républicaine démocratique,29 avril 1928,31 mai 1932,24 décembre 1901,28 février 1975,2696,https://www2.assemblee-nationale.fr/sycomore/fiche/2696
Dumat,"Louis, Marie, Edouard",Citoyens français du Maroc Groupe Parti républicain de la liberté,21 octobre 1945,10 juin 1946,24 décembre 1901,28 février 1975,2696,https://www2.assemblee-nationale.fr/sycomore/fiche/2696
Dumay,Jean-Baptiste,Seine Groupe Non inscrit,6 octobre 1889,14 octobre 1893,10 septembre 1841,27 avril 1926,2697,https://www2.assemblee-nationale.fr/sycomore/fiche/2697
Dumesnil,Gaston,Maine-et-Loire Groupe Fédération républicaine,26 avril 1914,8 septembre 1918,24 janvier 1879,8 septembre 1918,2698,https://www2.assemblee-nationale.fr/sycomore/fiche/2698
Dumesnil,Jacques-Louis,Seine-et-Marne Groupe Républicains radicaux-socialistes,24 avril 1910,31 mai 1914,15 mars 1882,15 juin 1956,2699,https://www2.assemblee-nationale.fr/sycomore/fiche/2699
Dumesnil,Jacques-Louis,Seine-et-Marne Groupe Parti républicain radical et radical socialiste,10 mai 1914,7 décembre 1919,15 mars 1882,15 juin 1956,2699,https://www2.assemblee-nationale.fr/sycomore/fiche/2699
Dumesnil,Jacques-Louis,Seine-et-Marne Groupe Parti radical et radical socialiste,16 novembre 1919,31 mai 1924,15 mars 1882,15 juin 1956,2699,https://www2.assemblee-nationale.fr/sycomore/fiche/2699
Dumesnil,Jacques-Louis,Seine-et-Marne Groupe Radical et radical-socialiste,11 mai 1924,31 mai 1928,15 mars 1882,15 juin 1956,2699,https://www2.assemblee-nationale.fr/sycomore/fiche/2699
Dumesnil,Jacques-Louis,Seine-et-Marne Groupe Républicain radical et radical-socialiste,29 avril 1928,31 mai 1932,15 mars 1882,15 juin 1956,2699,https://www2.assemblee-nationale.fr/sycomore/fiche/2699
Dumesnil,Jacques-Louis,Seine-et-Marne Groupe Indépendants de gauche,1 mai 1932,21 mars 1935,15 mars 1882,15 juin 1956,2699,https://www2.assemblee-nationale.fr/sycomore/fiche/2699
Accambray,"Léon, Alphonse",Aisne Groupe Parti républicain radical et radical socialiste,10 mai 1914,7 décembre 1919,2 mai 1868,13 août 1934,27,https://www2.assemblee-nationale.fr/sycomore/fiche/27
Accambray,"Léon, Alphonse",Aisne Groupe Parti radical et radical socialiste,16 novembre 1919,31 mai 1924,2 mai 1868,13 août 1934,27,https://www2.assemblee-nationale.fr/sycomore/fiche/27
Accambray,"Léon, Alphonse",Aisne Groupe Radical et radical-socialiste,11 mai 1924,31 mai 1928,2 mai 1868,13 août 1934,27,https://www2.assemblee-nationale.fr/sycomore/fiche/27
Accambray,"Léon, Alphonse",Aisne Groupe Républicain radical et radical-socialiste,29 avril 1928,31 mai 1932,2 mai 1868,13 août 1934,27,https://www2.assemblee-nationale.fr/sycomore/fiche/27
Aujame,"Pierre, François",Allier Groupe Union républicaine,4 octobre 1885,14 octobre 1889,6 mars 1834,26 juillet 1902,270,https://www2.assemblee-nationale.fr/sycomore/fiche/270
Dumont,"Alfred, Henri",Nord Groupe Action libérale,24 avril 1910,31 mai 1914,17 août 1845,27 juillet 1915,2701,https://www2.assemblee-nationale.fr/sycomore/fiche/2701
Dumont,Charles,Jura,22 mai 1898,31 mai 1902,31 août 1867,22 avril 1939,2702,https://www2.assemblee-nationale.fr/sycomore/fiche/2702
Dumont,Charles,Jura Groupe Gauche radicale,27 avril 1902,31 mai 1906,31 août 1867,22 avril 1939,2702,https://www2.assemblee-nationale.fr/sycomore/fiche/2702
Dumont,Charles,Jura Groupe Gauche radicale-socialiste,20 mai 1906,31 mai 1910,31 août 1867,22 avril 1939,2702,https://www2.assemblee-nationale.fr/sycomore/fiche/2702
Dumont,Charles,Jura Groupe Républicains radicaux-socialistes,8 mai 1910,31 mai 1914,31 août 1867,22 avril 1939,2702,https://www2.assemblee-nationale.fr/sycomore/fiche/2702
Dumont,Charles,Jura Groupe Gauche radicale,10 mai 1914,7 décembre 1919,31 août 1867,22 avril 1939,2702,https://www2.assemblee-nationale.fr/sycomore/fiche/2702
Dumont,Charles,Jura Groupe Gauche républicaine démocratique,16 novembre 1919,15 janvier 1924,31 août 1867,22 avril 1939,2702,https://www2.assemblee-nationale.fr/sycomore/fiche/2702
Dumont,"Louis, Eugène",Drôme Groupe Gauche radicale-socialiste,20 mai 1906,31 mai 1910,23 décembre 1867,22 février 1936,2705,https://www2.assemblee-nationale.fr/sycomore/fiche/2705
Dumont,"Lucien, Ernest, Alfred",Indre,6 juillet 1913,31 mai 1914,16 avril 1865,22 mai 1945,2706,https://www2.assemblee-nationale.fr/sycomore/fiche/2706
Dumont,"Lucien, Ernest, Alfred",Indre Groupe Union républicaine radicale et socialiste,10 mai 1914,7 décembre 1919,16 avril 1865,22 mai 1945,2706,https://www2.assemblee-nationale.fr/sycomore/fiche/2706
Dumonteil,"Léon, Jean-Marie",Aisne,22 septembre 1889,14 octobre 1893,28 août 1853,12 octobre 1933,2707,https://www2.assemblee-nationale.fr/sycomore/fiche/2707
Dumoret,"Jean-Jacques, Henri, André",Loir-et-Cher Groupe Gauche radicale,8 mai 1932,31 mai 1936,24 juin 1892,20 avril 1979,2708,https://www2.assemblee-nationale.fr/sycomore/fiche/2708
Dunaime,"Eugène, Henri",Ardennes,3 septembre 1893,31 mai 1898,11 octobre 1855,17 décembre 1926,2711,https://www2.assemblee-nationale.fr/sycomore/fiche/2711
Dunaime,"Eugène, Henri",Ardennes,22 mai 1898,31 mai 1902,11 octobre 1855,17 décembre 1926,2711,https://www2.assemblee-nationale.fr/sycomore/fiche/2711
Dunaime,"Eugène, Henri",Ardennes Groupe Union démocratique,11 mai 1902,31 mai 1906,11 octobre 1855,17 décembre 1926,2711,https://www2.assemblee-nationale.fr/sycomore/fiche/2711
Dunaime,"Eugène, Henri",Ardennes Groupe Gauche radicale,20 mai 1906,31 mai 1910,11 octobre 1855,17 décembre 1926,2711,https://www2.assemblee-nationale.fr/sycomore/fiche/2711
Dunaime,"Eugène, Henri",Ardennes Groupe Gauche radicale,8 mai 1910,31 mai 1914,11 octobre 1855,17 décembre 1926,2711,https://www2.assemblee-nationale.fr/sycomore/fiche/2711
Dunaime,"Eugène, Henri",Ardennes Groupe Gauche radicale,11 mai 1924,17 décembre 1926,11 octobre 1855,17 décembre 1926,2711,https://www2.assemblee-nationale.fr/sycomore/fiche/2711
Dupin,"Louis, Jean, Georges",Loire Groupe Entente républicaine démocratique,16 novembre 1919,31 mai 1924,4 février 1864,28 décembre 1951,2714,https://www2.assemblee-nationale.fr/sycomore/fiche/2714
Dupin,"Louis, Jean, Georges",Loire Groupe Union républicaine démocratique,22 avril 1928,31 mai 1932,4 février 1864,28 décembre 1951,2714,https://www2.assemblee-nationale.fr/sycomore/fiche/2714
Dupon,Eutrope,Charente-Inférieure Groupe Républicain,20 août 1893,7 juillet 1897,20 avril 1823,7 juillet 1897,2715,https://www2.assemblee-nationale.fr/sycomore/fiche/2715
Dupont,"Alphonse, Joseph",Ain Groupe Alliance des républicains de gauche et des radicaux indépendants,3 mai 1936,31 mai 1942,26 octobre 1880,22 avril 1945,2716,https://www2.assemblee-nationale.fr/sycomore/fiche/2716
Dupont,"André, Adolphe, François",Eure Groupe Socialiste,3 mai 1936,31 mai 1942,24 mai 1894,30 mai 1982,2717,https://www2.assemblee-nationale.fr/sycomore/fiche/2717
Dupont,"Gaston, Auguste, Adolphe",Vienne Groupe Gauche radicale,11 août 1912,31 mai 1914,13 janvier 1872,14 février 1953,2718,https://www2.assemblee-nationale.fr/sycomore/fiche/2718
d'Aulan,"Marie-François, Guénin Harouart de Suarès",Drôme,22 mai 1898,31 mai 1902,7 juin 1864,7 février 1910,272,https://www2.assemblee-nationale.fr/sycomore/fiche/272
Duport,"Marie, Adolphe",Charente-Inférieure,6 janvier 1889,14 octobre 1889,26 janvier 1862,5 février 1890,2723,https://www2.assemblee-nationale.fr/sycomore/fiche/2723
Duportal,Armand,Haute-Garonne,5 mars 1876,25 juin 1877,17 février 1814,1 février 1887,2724,https://www2.assemblee-nationale.fr/sycomore/fiche/2724
Duportal,Armand,Haute-Garonne,14 octobre 1877,14 octobre 1881,17 février 1814,1 février 1887,2724,https://www2.assemblee-nationale.fr/sycomore/fiche/2724
Duportal,Armand,Haute-Garonne,4 septembre 1881,14 octobre 1885,17 février 1814,1 février 1887,2724,https://www2.assemblee-nationale.fr/sycomore/fiche/2724
Duportal,Armand,Haute-Garonne,18 octobre 1885,1 février 1887,17 février 1814,1 février 1887,2724,https://www2.assemblee-nationale.fr/sycomore/fiche/2724
Duportal,"Eugène, André",Charente,11 mai 1890,14 octobre 1893,14 février 1848,29 août 1910,2725,https://www2.assemblee-nationale.fr/sycomore/fiche/2725
Dupourqué,"Emile, Amédée",Basses-Pyrénées Groupe Progressiste,6 mai 1906,31 mai 1910,8 avril 1859,6 septembre 1939,2726,https://www2.assemblee-nationale.fr/sycomore/fiche/2726
Mahérie,René Dupray de la,Orne Groupe Républicain et social,8 mai 1932,21 juin 1933,30 octobre 1887,21 juin 1933,2729,https://www2.assemblee-nationale.fr/sycomore/fiche/2729
Aulois,"Félix, Pierre, Théodore",Nièvre Groupe Non inscrit,8 mai 1932,31 mai 1936,18 juin 1893,3 janvier 1957,273,https://www2.assemblee-nationale.fr/sycomore/fiche/273
Dupré,Léandre,Nord Groupe Parti socialiste,8 mai 1932,31 mai 1936,20 janvier 1871,12 mai 1951,2732,https://www2.assemblee-nationale.fr/sycomore/fiche/2732
Dupré,Léandre,Nord Groupe Socialiste,3 mai 1936,31 mai 1942,20 janvier 1871,12 mai 1951,2732,https://www2.assemblee-nationale.fr/sycomore/fiche/2732
Dupuis,"Armand, Camille",Oise Groupe Républicain radical et radical-socialiste,8 mai 1932,31 mai 1936,16 août 1891,30 octobre 1993,2733,https://www2.assemblee-nationale.fr/sycomore/fiche/2733
Dupuis,"Armand, Camille",Oise Groupe Républicain radical et radical-socialiste,3 mai 1936,31 mai 1942,16 août 1891,30 octobre 1993,2733,https://www2.assemblee-nationale.fr/sycomore/fiche/2733
Dupuy,Destin,Aisne,18 octobre 1885,14 octobre 1889,15 octobre 1848,8 janvier 1907,2736,https://www2.assemblee-nationale.fr/sycomore/fiche/2736
Dupuy,"Paul, Jacques",Hautes-Pyrénées Groupe Gauche démocratique,8 mai 1910,31 mai 1914,28 juin 1878,10 juillet 1927,2741,https://www2.assemblee-nationale.fr/sycomore/fiche/2741
Dupuy,"François, Jean-Baptiste, Antoine, Paulin",Tarn-et-Garonne Groupe Gauche radicale,8 mai 1910,31 mai 1914,8 juillet 1846,13 février 1921,2742,https://www2.assemblee-nationale.fr/sycomore/fiche/2742
Dupuy,"François, Jean-Baptiste, Antoine, Paulin",Tarn-et-Garonne Groupe Gauche radicale,26 avril 1914,7 décembre 1919,8 juillet 1846,13 février 1921,2742,https://www2.assemblee-nationale.fr/sycomore/fiche/2742
Dupuy,Pierre,Gironde Groupe Union démocratique,27 avril 1902,31 mai 1906,21 juin 1876,29 juin 1968,2743,https://www2.assemblee-nationale.fr/sycomore/fiche/2743
Dupuy,Pierre,Gironde Groupe Union démocratique,6 mai 1906,31 mai 1910,21 juin 1876,29 juin 1968,2743,https://www2.assemblee-nationale.fr/sycomore/fiche/2743
