nom,prenom,role,from_date,to_date,birth_date,death_date,senat_id,url
LELIEVRE,Adolphe,Jura,3 janvier 1897,,25 juillet 1836,16 mars 1915,lelievre_adolphe0450r3,https://www.senat.fr/senateur-3eme-republique/lelievre_adolphe0450r3.html
LELIEVRE,Adolphe,Jura,3 janvier 1897,,25 juillet 1836,16 mars 1915,lelievre_adolphe0450r3,https://www.senat.fr/senateur-3eme-republique/lelievre_adolphe0450r3.html
LELIEVRE,Ferdinand,,30 janvier 1876,24 janvier 1885,7 novembre 1799,27 décembre 1886,lelievre_ferdinand0836r3,https://www.senat.fr/senateur-3eme-republique/lelievre_ferdinand0836r3.html
LEMAISTRE,Jean,Ille-et-Vilaine,10 janvier 1933,31 décembre 1941,11 mars 1862,10 mars 1951,lemaistre_jean0558r3,https://www.senat.fr/senateur-3eme-republique/lemaistre_jean0558r3.html
LEMARIE,Louis,Ille-et-Vilaine,25 août 1907,9 mars 1932,24 décembre 1852,9 mars 1932,lemarie_louis0562r3,https://www.senat.fr/senateur-3eme-republique/lemarie_louis0562r3.html
LEMARIE,Louis,Ille-et-Vilaine,11 janvier 1920,,24 décembre 1852,9 mars 1932,lemarie_louis0562r3,https://www.senat.fr/senateur-3eme-republique/lemarie_louis0562r3.html
LEMARIE,Louis,Ille-et-Vilaine,6 janvier 1924,,24 décembre 1852,9 mars 1932,lemarie_louis0562r3,https://www.senat.fr/senateur-3eme-republique/lemarie_louis0562r3.html
LEMERY,Henry,Martinique,18 janvier 1920,5 janvier 1924,9 décembre 1874,27 avril 1972,lemery_henry0701r3,https://www.senat.fr/senateur-3eme-republique/lemery_henry0701r3.html
LEMERY,Henry,Martinique,27 avril 1924,31 décembre 1941,9 décembre 1874,27 avril 1972,lemery_henry0701r3,https://www.senat.fr/senateur-3eme-republique/lemery_henry0701r3.html
LEMERY,Henry,Martinique,10 janvier 1933,,9 décembre 1874,27 avril 1972,lemery_henry0701r3,https://www.senat.fr/senateur-3eme-republique/lemery_henry0701r3.html
LEMOINNE,John,Inamovible,23 février 1880,13 décembre 1892,17 octobre 1815,13 décembre 1892,lemoinne_john1500r3,https://www.senat.fr/senateur-3eme-republique/lemoinne_john1500r3.html
LENEVEU,Robert,Orne,11 janvier 1920,6 août 1927,7 mai 1865,6 août 1927,leneveu_robert0908r3,https://www.senat.fr/senateur-3eme-republique/leneveu_robert0908r3.html
LENEVEU,Robert,Orne,9 janvier 1927,,7 mai 1865,6 août 1927,leneveu_robert0908r3,https://www.senat.fr/senateur-3eme-republique/leneveu_robert0908r3.html
LENOËL,Emile,Manche,5 janvier 1879,24 octobre 1893,23 mars 1827,24 octobre 1893,lenoel_emile1029r3,https://www.senat.fr/senateur-3eme-republique/lenoel_emile1029r3.html
LENOËL,Emile,Manche,5 janvier 1888,,23 mars 1827,24 octobre 1893,lenoel_emile1029r3,https://www.senat.fr/senateur-3eme-republique/lenoel_emile1029r3.html
LEPORCHE,Alphonse,Sarthe,4 janvier 1891,2 octobre 1902,21 février 1840,2 octobre 1902,leporche_alphonse1246r3,https://www.senat.fr/senateur-3eme-republique/leporche_alphonse1246r3.html
LEPORCHE,Alphonse,Sarthe,23 janvier 1900,,21 février 1840,2 octobre 1902,leporche_alphonse1246r3,https://www.senat.fr/senateur-3eme-republique/leporche_alphonse1246r3.html
LEPOUZE,Jean-Louis,Eure,8 janvier 1882,27 janvier 1882,20 janvier 1821,16 février 1882,lepouze_jean_louis0734r3,https://www.senat.fr/senateur-3eme-republique/lepouze_jean_louis0734r3.html
LEREDU,Georges,Seine-et-Oise,9 janvier 1927,13 janvier 1936,2 juin 1860,2 juin 1943,leredu_georges1647r3,https://www.senat.fr/senateur-3eme-republique/leredu_georges1647r3.html
LEROUX,Aimé,Aisne,26 mai 1889,3 janvier 1903,14 octobre 1825,19 mars 1904,leroux_aime0036r3,https://www.senat.fr/senateur-3eme-republique/leroux_aime0036r3.html
LEROUX,Aimé,Aisne,7 janvier 1894,,14 octobre 1825,19 mars 1904,leroux_aime0036r3,https://www.senat.fr/senateur-3eme-republique/leroux_aime0036r3.html
LEROY,Alfred,Pas-de-Calais,29 avril 1900,8 août 1901,18 août 1837,8 août 1901,leroy_alfred0926r3,https://www.senat.fr/senateur-3eme-republique/leroy_alfred0926r3.html
LESACHE,Victor,Aube,14 janvier 1930,27 mai 1938,18 décembre 1860,27 mai 1938,lesache_victor0233r3,https://www.senat.fr/senateur-3eme-republique/lesache_victor0233r3.html
LESOUEF,Pierre,Seine-Inférieure,4 janvier 1891,27 janvier 1900,18 août 1831,15 janvier 1911,lesouef_pierre1572r3,https://www.senat.fr/senateur-3eme-republique/lesouef_pierre1572r3.html
LESUEUR,Georges,,5 janvier 1888,2 janvier 1897,"15 avril
1834",,lesueur_georges0692r3,https://www.senat.fr/senateur-3eme-republique/lesueur_georges0692r3.html
LEVREY,Jean-Baptiste,Haute-Saône,4 janvier 1891,27 janvier 1900,21 janvier 1839,26 avril 1908,levrey_jean_baptiste1176r3,https://www.senat.fr/senateur-3eme-republique/levrey_jean_baptiste1176r3.html
LEVY,Moïse,Haute-Saône,14 janvier 1936,31 décembre 1944,"12 avril
1863",23 février 1944,levy_moise1181r3,https://www.senat.fr/senateur-3eme-republique/levy_moise1181r3.html
LEVY,Raphaël,Seine,11 janvier 1920,8 janvier 1927,24 février 1853,8 décembre 1933,levy_raphael1350r3,https://www.senat.fr/senateur-3eme-republique/levy_raphael1350r3.html
LEYDET,Victor,Bouches-du-Rhône,3 janvier 1897,22 décembre 1908,3 juillet 1845,22 octobre 1908,leydet_victor0316r3,https://www.senat.fr/senateur-3eme-republique/leydet_victor0316r3.html
LEYDET,Victor,Bouches-du-Rhône,4 janvier 1903,,3 juillet 1845,22 octobre 1908,leydet_victor0316r3,https://www.senat.fr/senateur-3eme-republique/leydet_victor0316r3.html
LEYGUE,Honoré,Haute-Garonne,10 novembre 1907,5 janvier 1924,9 juillet 1856,14 janvier 1940,leygue_honore0095r3,https://www.senat.fr/senateur-3eme-republique/leygue_honore0095r3.html
LEYGUE,Honoré,Haute-Garonne,11 janvier 1920,,9 juillet 1856,14 janvier 1940,leygue_honore0095r3,https://www.senat.fr/senateur-3eme-republique/leygue_honore0095r3.html
LEYGUE,Raymond,Haute-Garonne,7 janvier 1906,10 janvier 1920,6 avril 1850,15 juillet 1929,leygue_raymond0108r3,https://www.senat.fr/senateur-3eme-republique/leygue_raymond0108r3.html
LHOPITEAU,Gustave,Eure-et-Loir,7 janvier 1912,13 janvier 1930,26 avril 1860,3 octobre 1941,lhopiteau_gustave0772r3,https://www.senat.fr/senateur-3eme-republique/lhopiteau_gustave0772r3.html
LHOPITEAU,Gustave,Eure-et-Loir,9 janvier 1921,,26 avril 1860,3 octobre 1941,lhopiteau_gustave0772r3,https://www.senat.fr/senateur-3eme-republique/lhopiteau_gustave0772r3.html
LIBERT,Marcel,Orne,25 janvier 1885,23 février 1892,8 octobre 1828,23 février 1892,libert_marcel0916r3,https://www.senat.fr/senateur-3eme-republique/libert_marcel0916r3.html
LIBERT,Marcel,Orne,4 janvier 1891,,8 octobre 1828,23 février 1892,libert_marcel0916r3,https://www.senat.fr/senateur-3eme-republique/libert_marcel0916r3.html
LIMON,Guillaume,Côtes-du-Nord,20 octobre 1912,9 juin 1920,7 avril 1841,9 juin 1920,limon_guillaume0585r3,https://www.senat.fr/senateur-3eme-republique/limon_guillaume0585r3.html
LIMOUZAIN-LAPLANCHE,Pierre,Charente,4 janvier 1903,24 mai 1928,19 août 1845,24 mai 1928,limouzain_laplanche_pierre0400r3,https://www.senat.fr/senateur-3eme-republique/limouzain_laplanche_pierre0400r3.html
LIMOUZAIN-LAPLANCHE,Pierre,Charente,7 janvier 1912,,19 août 1845,24 mai 1928,limouzain_laplanche_pierre0400r3,https://www.senat.fr/senateur-3eme-republique/limouzain_laplanche_pierre0400r3.html
LIMOUZAIN-LAPLANCHE,Pierre,Charente,9 janvier 1921,,19 août 1845,24 mai 1928,limouzain_laplanche_pierre0400r3,https://www.senat.fr/senateur-3eme-republique/limouzain_laplanche_pierre0400r3.html
LINARD,Désiré,Ardennes,6 février 1898,30 avril 1898,29 octobre 1839,30 avril 1898,linard_desire0173r3,https://www.senat.fr/senateur-3eme-republique/linard_desire0173r3.html
LINTILHAC,Eugène,Cantal,4 janvier 1903,16 juillet 1920,5 janvier 1854,16 juillet 1920,lintilhac_eugene0361r3,https://www.senat.fr/senateur-3eme-republique/lintilhac_eugene0361r3.html
LINTILHAC,Eugène,Cantal,7 janvier 1912,,5 janvier 1854,16 juillet 1920,lintilhac_eugene0361r3,https://www.senat.fr/senateur-3eme-republique/lintilhac_eugene0361r3.html
LINYER,Louis,Loire-Inférieure,18 décembre 1927,31 décembre 1944,1er décembre 1878,1er avril 1962,linyer_louis1278r3,https://www.senat.fr/senateur-3eme-republique/linyer_louis1278r3.html
LINYER,Louis,Loire-Inférieure,10 janvier 1933,,1er décembre 1878,1er avril 1962,linyer_louis1278r3,https://www.senat.fr/senateur-3eme-republique/linyer_louis1278r3.html
LISBONNE,Emile,Drôme,6 janvier 1924,10 janvier 1939,20 juin 1876,21 décembre 1947,lisbonne_emile0723r3,https://www.senat.fr/senateur-3eme-republique/lisbonne_emile0723r3.html
LISBONNE,Emile,Drôme,14 janvier 1930,,20 juin 1876,21 décembre 1947,lisbonne_emile0723r3,https://www.senat.fr/senateur-3eme-republique/lisbonne_emile0723r3.html
LISBONNE,Eugène,Hérault,5 janvier 1888,7 février 1891,2 août 1818,7 février 1891,lisbonne_eugene0237r3,https://www.senat.fr/senateur-3eme-republique/lisbonne_eugene0237r3.html
LISSAR,Jean,Basses-Pyrénées,9 décembre 1934,3 octobre 1943,6 février 1871,3 octobre 1943,lissar_jean1061r3,https://www.senat.fr/senateur-3eme-republique/lissar_jean1061r3.html
LISSAR,Jean,Basses-Pyrénées,14 janvier 1936,,6 février 1871,3 octobre 1943,lissar_jean1061r3,https://www.senat.fr/senateur-3eme-republique/lissar_jean1061r3.html
LITTRE,Emile,Inamovible,15 décembre 1875,2 juin 1881,1er février 1801,2 juin 1881,littre_emile1505r3,https://www.senat.fr/senateur-3eme-republique/littre_emile1505r3.html
LIZOT,Pierre,Seine-Inférieure,8 janvier 1882,3 janvier 1891,"13 avril
1831",,lizot_pierre1604r3,https://www.senat.fr/senateur-3eme-republique/lizot_pierre1604r3.html
LORDEREAU,Félix,Yonne,28 janvier 1900,2 janvier 1909,26 avril 1835,4 mars 1920,lordereau_felix1844r3,https://www.senat.fr/senateur-3eme-republique/lordereau_felix1844r3.html
LOUBAT,Pierre,Tarn,9 janvier 1927,31 décembre 1944,14 mars 1870,2 octobre 1950,loubat_pierre1698r3,https://www.senat.fr/senateur-3eme-republique/loubat_pierre1698r3.html
LOUBAT,Pierre,Tarn,14 janvier 1936,,14 mars 1870,2 octobre 1950,loubat_pierre1698r3,https://www.senat.fr/senateur-3eme-republique/loubat_pierre1698r3.html
LOUBET,Emile,Drôme,25 janvier 1885,24 février 1899,31 décembre 1838,20 décembre 1929,loubet_emile0714r3,https://www.senat.fr/senateur-3eme-republique/loubet_emile0714r3.html
LOUBET,Emile,Drôme,7 janvier 1894,,31 décembre 1838,20 décembre 1929,loubet_emile0714r3,https://www.senat.fr/senateur-3eme-republique/loubet_emile0714r3.html
LOUBET,Emile,Drôme,12 janvier 1899,,31 décembre 1838,20 décembre 1929,loubet_emile0714r3,https://www.senat.fr/senateur-3eme-republique/loubet_emile0714r3.html
LOUBET,Joseph,Lot,8 août 1909,31 décembre 1941,2 septembre 1868,21 février 1942,loubet_joseph0625r3,https://www.senat.fr/senateur-3eme-republique/loubet_joseph0625r3.html
LOUBET,Joseph,Lot,11 janvier 1920,,2 septembre 1868,21 février 1942,loubet_joseph0625r3,https://www.senat.fr/senateur-3eme-republique/loubet_joseph0625r3.html
LOUBET,Joseph,Lot,6 janvier 1924,,2 septembre 1868,21 février 1942,loubet_joseph0625r3,https://www.senat.fr/senateur-3eme-republique/loubet_joseph0625r3.html
LOUBET,Joseph,Lot,10 janvier 1933,,2 septembre 1868,21 février 1942,loubet_joseph0625r3,https://www.senat.fr/senateur-3eme-republique/loubet_joseph0625r3.html
LOUIS-DREYFUS,Louis,Alpes-Maritimes,4 juillet 1937,10 novembre 1940,6 septembre 1867,10 novembre 1940,louis_dreyfus_louis0119r3,https://www.senat.fr/senateur-3eme-republique/louis_dreyfus_louis0119r3.html
LOUIS-DREYFUS,Louis,Alpes-Maritimes,10 janvier 1939,,6 septembre 1867,10 novembre 1940,louis_dreyfus_louis0119r3,https://www.senat.fr/senateur-3eme-republique/louis_dreyfus_louis0119r3.html
LOUIS-DREYFUS,Louis,Alpes-Maritimes,20 mai 1906,,6 septembre 1867,10 novembre 1940,louis_dreyfus_louis0119r3,https://www.senat.fr/senateur-3eme-republique/louis_dreyfus_louis0119r3.html
LOUPPE,Albert,Finistère,9 janvier 1921,5 juillet 1927,16 juin 1856,5 juillet 1927,louppe_albert0786r3,https://www.senat.fr/senateur-3eme-republique/louppe_albert0786r3.html
LOURTIES,Victor,Landes,5 janvier 1888,10 janvier 1920,21 juillet 1844,2 mai 1922,lourties_victor0343r3,https://www.senat.fr/senateur-3eme-republique/lourties_victor0343r3.html
LOURTIES,Victor,Landes,3 janvier 1897,,21 juillet 1844,2 mai 1922,lourties_victor0343r3,https://www.senat.fr/senateur-3eme-republique/lourties_victor0343r3.html
LOURTIES,Victor,Landes,7 janvier 1906,,21 juillet 1844,2 mai 1922,lourties_victor0343r3,https://www.senat.fr/senateur-3eme-republique/lourties_victor0343r3.html
LOURTIES,Victor,Landes,10 janvier 1933,31 décembre 1941,7 avril 1886,9 janvier 1954,lourties_victor0347r3,https://www.senat.fr/senateur-3eme-republique/lourties_victor0347r3.html
LOYSEL,Charles,Ille-et-Vilaine,30 janvier 1876,4 janvier 1879,"14 février
1825",,loysel_charles0536r3,https://www.senat.fr/senateur-3eme-republique/loysel_charles0536r3.html
LOZÉ,Henri,Nord,7 janvier 1906,26 janvier 1915,20 janvier 1850,26 janvier 1915,loze_henri1421r3,https://www.senat.fr/senateur-3eme-republique/loze_henri1421r3.html
LUCET,Jacques,,30 janvier 1876,10 juillet 1883,21 octobre 1816,10 juillet 1883,lucet_jacques0690r3,https://www.senat.fr/senateur-3eme-republique/lucet_jacques0690r3.html
LUCET,Jacques,,5 janvier 1879,,21 octobre 1816,10 juillet 1883,lucet_jacques0690r3,https://www.senat.fr/senateur-3eme-republique/lucet_jacques0690r3.html
LUGOL,Georges,Seine-et-Marne,9 mars 1924,13 janvier 1936,6 février 1864,3 juillet 1950,lugol_georges1591r3,https://www.senat.fr/senateur-3eme-republique/lugol_georges1591r3.html
LUGOL,Georges,Seine-et-Marne,9 janvier 1927,,6 février 1864,3 juillet 1950,lugol_georges1591r3,https://www.senat.fr/senateur-3eme-republique/lugol_georges1591r3.html
LURO,Victor,Inamovible,15 décembre 1875,1er septembre 1903,17 octobre 1823,1er septembre 1903,luro_victor1507r3,https://www.senat.fr/senateur-3eme-republique/luro_victor1507r3.html
MACE,Jean,Inamovible,8 décembre 1883,13 décembre 1894,22 août 1815,13 décembre 1894,mace_jean1508r3,https://www.senat.fr/senateur-3eme-republique/mace_jean1508r3.html
MACHEREZ,Alfred,Aisne,7 janvier 1894,1er juillet 1904,11 décembre 1841,1er juillet 1904,macherez_alfred0029r3,https://www.senat.fr/senateur-3eme-republique/macherez_alfred0029r3.html
MACHEREZ,Alfred,Aisne,4 janvier 1903,,11 décembre 1841,1er juillet 1904,macherez_alfred0029r3,https://www.senat.fr/senateur-3eme-republique/macherez_alfred0029r3.html
MACHET,Georges,Savoie,11 janvier 1920,18 février 1931,21 avril 1867,18 février 1931,machet_georges1302r3,https://www.senat.fr/senateur-3eme-republique/machet_georges1302r3.html
MACHET,Georges,Savoie,9 janvier 1927,,21 avril 1867,18 février 1931,machet_georges1302r3,https://www.senat.fr/senateur-3eme-republique/machet_georges1302r3.html
MADIGNIER,Pierre,Loire,2 janvier 1887,10 décembre 1894,2 juillet 1831,,madignier_pierre1359r3,https://www.senat.fr/senateur-3eme-republique/madignier_pierre1359r3.html
MADIGNIER,Pierre,Loire,5 janvier 1888,,2 juillet 1831,,madignier_pierre1359r3,https://www.senat.fr/senateur-3eme-republique/madignier_pierre1359r3.html
MAGNE,Pierre,Dordogne,30 janvier 1876,17 février 1879,3 décembre 1806,17 février 1879,magne_pierre0653r3,https://www.senat.fr/senateur-3eme-republique/magne_pierre0653r3.html
MAGNIEN,Emile,Nièvre,6 janvier 1924,9 janvier 1933,22 avril 1864,5 septembre 1937,magnien_emile1256r3,https://www.senat.fr/senateur-3eme-republique/magnien_emile1256r3.html
MAGNIEN,Gabriel,Saône-et-Loire,9 octobre 1898,8 septembre 1914,5 janvier 1836,8 septembre 1914,magnien_gabriel1229r3,https://www.senat.fr/senateur-3eme-republique/magnien_gabriel1229r3.html
MAGNIEN,Gabriel,Saône-et-Loire,28 janvier 1900,,5 janvier 1836,8 septembre 1914,magnien_gabriel1229r3,https://www.senat.fr/senateur-3eme-republique/magnien_gabriel1229r3.html
MAGNIEN,Gabriel,Saône-et-Loire,3 janvier 1909,,5 janvier 1836,8 septembre 1914,magnien_gabriel1229r3,https://www.senat.fr/senateur-3eme-republique/magnien_gabriel1229r3.html
MAGNIER,Edmond,Var,4 janvier 1891,10 décembre 1895,20 avril 1841,30 mars 1906,magnier_edmond1736r3,https://www.senat.fr/senateur-3eme-republique/magnier_edmond1736r3.html
MAGNIEZ,Victor,Somme,8 janvier 1882,6 avril 1890,9 septembre 1835,6 avril 1890,magniez_victor1665r3,https://www.senat.fr/senateur-3eme-republique/magniez_victor1665r3.html
MAGNIN,Joseph,Inamovible,16 décembre 1875,22 novembre 1910,1er janvier 1824,22 novembre 1910,magnin_joseph1510r3,https://www.senat.fr/senateur-3eme-republique/magnin_joseph1510r3.html
MAGNY,Paul,Seine,21 juin 1914,12 février 1925,12 septembre 1854,12 février 1925,magny_paul1561r3,https://www.senat.fr/senateur-3eme-republique/magny_paul1561r3.html
MAGNY,Paul,Seine,11 janvier 1920,,12 septembre 1854,12 février 1925,magny_paul1561r3,https://www.senat.fr/senateur-3eme-republique/magny_paul1561r3.html
MAHIEU,Albert,Nord,6 janvier 1924,31 décembre 1941 Fonctions exercées au cours de ses,2 février 1864,11 décembre 1943,mahieu_albert1396r3,https://www.senat.fr/senateur-3eme-republique/mahieu_albert1396r3.html
MAHIEU,Albert,Nord,10 janvier 1933,,2 février 1864,11 décembre 1943,mahieu_albert1396r3,https://www.senat.fr/senateur-3eme-republique/mahieu_albert1396r3.html
MAILLARD,Augustin,Loire-Inférieure,3 janvier 1897,10 janvier 1920,6 avril 1828,21 décembre 1926,maillard_augustin1276r3,https://www.senat.fr/senateur-3eme-republique/maillard_augustin1276r3.html
MAILLARD,Augustin,Loire-Inférieure,7 janvier 1906,,6 avril 1828,21 décembre 1926,maillard_augustin1276r3,https://www.senat.fr/senateur-3eme-republique/maillard_augustin1276r3.html
MAILLIET,Maximilien,Nord,30 janvier 1876,4 janvier 1879,"30 décembre
1812",,mailliet_maximilien1390r3,https://www.senat.fr/senateur-3eme-republique/mailliet_maximilien1390r3.html
MALENS,César,Drôme,30 janvier 1876,24 janvier 1885,17 janvier 1829,2 février 1888,malens_cesar0713r3,https://www.senat.fr/senateur-3eme-republique/malens_cesar0713r3.html
MALEZIEUX,François,Aisne,25 janvier 1885,3 novembre 1903,3 janvier 1821,3 novembre 1903,malezieux_francois0025r3,https://www.senat.fr/senateur-3eme-republique/malezieux_francois0025r3.html
MALEZIEUX,François,Aisne,7 janvier 1894,,3 janvier 1821,3 novembre 1903,malezieux_francois0025r3,https://www.senat.fr/senateur-3eme-republique/malezieux_francois0025r3.html
MALEZIEUX,François,Aisne,4 janvier 1903,,3 janvier 1821,3 novembre 1903,malezieux_francois0025r3,https://www.senat.fr/senateur-3eme-republique/malezieux_francois0025r3.html
MALLARME,André,,10 janvier 1939,21 octobre 1945,6 août 1877,8 avril 1956,mallarme_andre0841r3,https://www.senat.fr/senateur-3eme-republique/mallarme_andre0841r3.html
MALSANG,Paul,Puy-de-Dôme,8 janvier 1933,29 mai 1937,12 juin 1875,29 mai 1937,malsang_paul1001r3,https://www.senat.fr/senateur-3eme-republique/malsang_paul1001r3.html
MALSANG,Paul,Puy-de-Dôme,14 janvier 1936,,12 juin 1875,29 mai 1937,malsang_paul1001r3,https://www.senat.fr/senateur-3eme-republique/malsang_paul1001r3.html
MANCEAU,Anatole,Maine-et-Loire,28 juin 1925,31 décembre 1941,11 juin 1875,7 avril 1949,manceau_anatole1155r3,https://www.senat.fr/senateur-3eme-republique/manceau_anatole1155r3.html
MANCEAU,Anatole,Maine-et-Loire,10 janvier 1933,,11 juin 1875,7 avril 1949,manceau_anatole1155r3,https://www.senat.fr/senateur-3eme-republique/manceau_anatole1155r3.html
MANDO,Eugène,Côtes-du-Nord,9 janvier 1921,9 janvier 1939,23 mai 1855,,mando_eugene0573r3,https://www.senat.fr/senateur-3eme-republique/mando_eugene0573r3.html
MANDO,Eugène,Côtes-du-Nord,14 janvier 1930,,23 mai 1855,,mando_eugene0573r3,https://www.senat.fr/senateur-3eme-republique/mando_eugene0573r3.html
MANGINI,Louis,Rhône,30 janvier 1876,7 janvier 1882,"18 octobre
1833",,mangini_louis1126r3,https://www.senat.fr/senateur-3eme-republique/mangini_louis1126r3.html
MAQUENNEHEN,Alfred,Somme,29 janvier 1899,5 février 1915,21 février 1844,5 février 1915,maquennehen_alfred1650r3,https://www.senat.fr/senateur-3eme-republique/maquennehen_alfred1650r3.html
MAQUENNEHEN,Alfred,Somme,3 janvier 1909,,21 février 1844,5 février 1915,maquennehen_alfred1650r3,https://www.senat.fr/senateur-3eme-republique/maquennehen_alfred1650r3.html
